Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1020000,1.6052401,-0.005860497,2.5442786,0.01823676,0.07051238,0.0002698637,0.18995455,0.00899646,0.06513379,0.1151162,None,None,None,None,1.0
1050000,1.7052686,-0.0006889136,2.226604,0.04593592,0.07093075,0.0002689421,0.18964736,0.008965771,0.24988604,0.8186161,None,None,None,None,1.0
1080000,1.6720195,-0.014328421,4.281387,0.040614847,0.07267137,0.0002680205,0.18934014,0.008935082,0.20135197,0.12805264,9999.0,-0.8798452718739017,-0.8798452718739017,217.98155028440735,1.0
1110000,1.7742242,0.0025090296,4.8990927,5.0265574,0.06996836,0.00026713923,0.1890464,0.008905735,0.45983177,0.6212197,None,-0.8799998180475086,-0.8799998180475086,208.92246291041374,1.0
1140000,2.0684588,0.0032559666,6.6865854,0.25756928,0.0707681,0.0002662637,0.18875456,0.00887658,0.105775,0.22750004,None,None,None,None,1.0
1170000,1.9919467,-0.0050395313,4.6444383,0.10760172,0.06962628,0.0002653421,0.18844736,0.008845891,0.062151957,0.073143065,None,None,None,None,1.0
1200000,1.9516456,-0.0074430513,2.5594459,0.018539174,0.06743666,0.0002644205,0.18814015,0.008815202,0.04767499,0.03730243,9999.0,-0.876545270873149,-0.876545270873149,289.49194419011474,1.0
1230000,1.6912012,-0.021890953,2.5214686,1.5700413,0.07267582,0.00026353923,0.18784639,0.008785855,0.25079235,0.21461722,None,-0.8803998101502657,-0.8803998101502657,356.42544761300087,1.0
1260000,1.6371452,-0.021597166,2.5825427,0.022472017,0.07089174,0.00026266373,0.18755457,0.0087567,0.18511376,0.20212539,None,None,None,None,1.0
1290000,1.6142071,-0.016802296,3.0869555,0.02994738,0.07005824,0.00026174207,0.18724737,0.008726011,0.05380889,0.10137139,None,None,None,None,1.0
1320000,1.7753059,0.023533097,2.9946463,0.08071637,0.06900194,0.0002608205,0.18694016,0.008695322,0.23969457,1.9438546,9999.0,-0.8950998152352192,-0.8950998152352192,285.1962316469713,1.0
1350000,1.6381401,0.019032087,3.5164855,1.4589738,0.071103744,0.00025993923,0.1866464,0.008665975,0.2451769,0.18712148,None,-0.8979998168069869,-0.8979998168069869,315.45963606238365,1.0
1380000,1.4997704,-0.0037128543,2.8406806,0.008795414,0.07119481,0.00025906373,0.18635455,0.00863682,0.18878964,0.09334211,None,None,None,None,1.0
1410000,1.3364521,-0.013020966,1.998369,0.004208435,0.071002565,0.0002581421,0.18604735,0.00860613,0.11949347,0.59568435,None,None,None,None,1.0
1440000,1.5398506,-0.008781461,1.4770293,0.0030717622,0.06847048,0.0002572205,0.18574016,0.008575441,0.08132851,0.10218759,9999.0,-0.8798270860835063,-0.8798270860835063,238.92360018193722,1.0
1470000,1.5772336,-0.008953869,1.6435705,0.97612816,0.068823285,0.0002563392,0.1854464,0.008546095,0.2055456,0.22787526,None,-0.8771998125594109,-0.8771998125594109,240.9490595459938,1.0
1500000,1.4223009,0.0067227664,2.071222,0.005399871,0.06801543,0.0002554637,0.18515456,0.00851694,0.12558338,0.30110466,None,None,None,None,1.0
1530000,1.5338243,0.0011017488,1.4738029,0.002435789,0.069965824,0.0002545421,0.18484735,0.008486251,0.0829383,0.11742544,None,None,None,None,1.0
1560000,1.5679295,-0.0015837986,1.4245573,0.0035252355,0.07318158,0.00025362047,0.18454015,0.0084555615,0.10650645,0.09566065,9999.0,-0.8520634661915458,-0.8520634661915458,158.03342289883983,1.0
1590000,1.5462705,-0.008571085,2.4351218,2.2311218,0.06896033,0.0002527392,0.18424639,0.008426215,0.48798424,0.7365763,None,-0.8556998281273991,-0.8556998281273991,166.21505918353796,1.0
1620000,1.7829493,-0.0053025135,2.8147395,0.031871837,0.06799058,0.0002518637,0.18395457,0.00839706,0.19511268,0.16459873,None,None,None,None,1.0
1650000,1.9162328,-0.0061422195,2.7644541,0.030775687,0.07152368,0.0002509421,0.18364736,0.008366371,0.12148615,0.11966552,None,None,None,None,1.0
1680000,1.7258191,-0.001504182,3.3771849,0.025452975,0.071115695,0.0002500205,0.18334016,0.008335683,0.17777988,0.71382153,9999.0,-0.8685998212419112,-0.8685998212419112,311.20167410238224,1.0
1710000,1.7674453,0.003980525,4.0548086,0.3122273,0.06811163,0.00024913924,0.1830464,0.008306336,0.13970378,0.23887436,None,-0.8757998109213077,-0.8757998109213077,316.82395708560944,1.0
1740000,1.7112691,-0.005024006,2.601478,0.014336273,0.07026957,0.00024826368,0.18275455,0.008277181,0.119546846,0.10984324,None,None,None,None,1.0
1770000,1.6017442,-0.033092637,3.2269926,0.021674247,0.068571374,0.0002473421,0.18244736,0.008246492,0.13158423,0.15638247,None,None,None,None,1.0
1800000,1.835449,-0.025264686,2.819704,0.018758675,0.067955226,0.0002464205,0.18214014,0.008215802,0.07629108,0.08313376,9999.0,-0.8633361905389889,-0.8633361905389889,156.2122162282467,1.0
1830000,1.5083569,0.00612021,1.8642586,0.96544766,0.07220704,0.0002455392,0.1818464,0.008186455,0.1768223,0.35924852,None,-0.9377998037962243,-0.9377998037962243,202.37470415234566,1.0
1860000,1.5546386,-0.008906077,1.570432,0.009024663,0.0712139,0.0002446637,0.18155456,0.008157301,0.09813101,0.08677336,None,None,None,None,1.0
1890000,1.7017276,-0.007290927,1.597342,0.0048179543,0.071520135,0.0002437421,0.18124735,0.008126611,0.11695538,0.2239347,None,None,None,None,1.0
1920000,1.7306548,-0.005185281,1.3313739,0.004933685,0.0716236,0.00024282052,0.18094015,0.008095922,0.07763533,0.18641123,9999.0,-0.8397816551812205,-0.8397816551812205,195.65303914858535,1.0
1950000,1.5067836,-0.00994205,1.3234026,0.7248385,0.068615645,0.00024193924,0.1806464,0.008066575,0.12649998,0.1811115,None,-0.8363998440327123,-0.8363998440327123,158.42215687036514,1.0
1980000,1.3614076,-0.008446323,1.2661734,0.0023318043,0.06949903,0.00024106372,0.18035457,0.008037421,0.10649246,0.120928384,None,None,None,None,1.0
2010000,1.5454223,-0.006412555,1.7485919,0.0164018,0.07186657,0.00024014211,0.18004736,0.008006732,0.11210414,0.16001621,None,None,None,None,1.0
2040000,1.6441936,-0.005742576,1.3592156,0.0064497413,0.06838012,0.00023922049,0.17974016,0.007976042,0.10654523,1.182429,9999.0,-0.8411816517843611,-0.8411816517843611,178.49064187840983,1.0
2070000,1.2451078,-0.010615233,1.887982,0.074621156,0.07067744,0.00023833924,0.1794464,0.007946695,0.12659381,0.17624828,None,-0.8613998333457857,-0.8613998333457857,161.77762639522552,1.0
2100000,1.4015458,-0.023046212,1.2654524,0.0040167877,0.066747196,0.00023746374,0.17915456,0.00791754,0.09303924,0.27380258,None,None,None,None,1.0
2130000,1.2715569,-0.002524338,2.1657736,0.006967747,0.069502994,0.00023654212,0.17884734,0.007886851,0.10923193,0.14264384,None,None,None,None,1.0
2160000,1.3430777,-0.0012198482,1.5544325,0.0035316416,0.067742124,0.0002356205,0.17854016,0.007856161,0.048655137,0.086335994,9999.0,-0.8113634843241677,-0.8113634843241677,118.79544857787815,1.0
2190000,1.2012123,-0.009906081,0.98490155,0.26063177,0.06724026,0.00023473923,0.1782464,0.007826815,0.08188487,0.33450454,None,-0.8235998464515433,-0.8235998464515433,98.48266417533159,1.0
2220000,1.5516428,-0.0070583676,1.1828421,0.0017676816,0.06542297,0.00023386374,0.17795455,0.007797661,0.071569465,0.23157649,None,None,None,None,1.0
2250000,1.6430058,-0.007863209,0.8600786,0.00077944685,0.07095866,0.00023294213,0.17764735,0.007766972,0.03997852,0.07671292,None,None,None,None,1.0
2280000,1.027586,-0.00262626,0.98316693,0.0011753945,0.073862754,0.00023202051,0.17734015,0.007736282,0.05665619,0.08210561,9999.0,-0.8210362016106956,-0.8210362016106956,92.80807185342366,1.0
2310000,0.96178466,-0.029799007,1.8392493,0.50134313,0.07146015,0.00023113923,0.1770464,0.007706936,0.10557536,0.20533958,None,-0.8136998421978205,-0.8136998421978205,152.87646950781345,1.0
2340000,1.0336033,-0.012490315,0.99419963,0.0015402075,0.07302918,0.00023026373,0.17675456,0.007677781,0.07792595,0.07629155,None,None,None,None,1.0
2370000,1.1455922,-0.010223748,0.8098789,0.00077190227,0.06784044,0.00022934214,0.17644736,0.007647092,0.04711595,0.10353498,None,None,None,None,1.0
2400000,1.2639574,-0.0076136226,0.8918573,0.0031303703,0.07055465,0.00022842051,0.17614016,0.0076164017,0.06242897,0.19297302,9999.0,-0.7890180360535107,-0.7890180360535107,125.56514022837986,1.0
2430000,1.4982506,-0.0072105643,1.1398556,0.0012512146,0.068960816,0.00022753923,0.1758464,0.007587055,0.04582099,0.18925452,None,-0.8070998530602083,-0.8070998530602083,116.2254903241992,1.0
2460000,1.7357427,-0.0074661323,0.6410898,0.00025644683,0.06784757,0.00022666373,0.17555454,0.007557901,0.043450024,0.19303492,None,None,None,None,1.0
2490000,1.6935177,-0.0069999634,0.53522396,0.00021746274,0.06710032,0.00022574214,0.17524736,0.007527211,0.03854703,0.25618637,None,None,None,None,1.0
2520000,1.3719327,-0.0013414089,0.79713404,0.0008615667,0.06712742,0.00022482053,0.17494014,0.0074965223,0.05572448,0.20660822,9999.0,-0.73762716001577,-0.73762716001577,50.08437062596733,1.0
2550000,1.4696229,-0.0097939735,2.067421,0.0077799954,0.068324365,0.00022393923,0.1746464,0.0074671754,0.06662269,0.13373284,None,-0.7410998849663883,-0.7410998849663883,52.44041529297829,1.0
2580000,1.4799386,-0.011158057,1.5175486,0.0037720047,0.06728675,0.00022306372,0.17435455,0.0074380212,0.077094555,0.15445952,None,None,None,None,1.0
2610000,1.2849894,-0.0015778301,1.3967973,0.011700898,0.06788092,0.00022214212,0.17404735,0.0074073314,0.06677959,0.15118226,None,None,None,None,1.0
2640000,1.3436145,-0.003270034,0.95811665,0.000809507,0.06732501,0.00022122054,0.17374015,0.0073766424,0.054221056,0.098514624,9999.0,-0.7990180341082371,-0.7990180341082371,81.6990145417777,1.0
2670000,1.770916,-0.0024767395,0.79089993,0.0050706402,0.068638,0.00022033925,0.1734464,0.0073472955,0.038128812,0.165333,None,-0.8180998376337811,-0.8180998376337811,83.96970843523741,1.0
2700000,1.8768396,-0.006870431,0.47295254,0.00010255289,0.06610551,0.00021946372,0.17315456,0.0073181405,0.034821536,0.1808869,None,None,None,None,1.0
2730000,1.7728441,-0.009127002,0.41392258,0.00027449866,0.07071233,0.00021854213,0.17284736,0.0072874515,0.042615023,0.12884286,None,None,None,None,1.0
2760000,1.6252506,-0.003743622,0.73989004,0.006633488,0.07036351,0.00021762052,0.17254016,0.007256761,0.051290344,0.16567995,9999.0,-0.7976725888253317,-0.7976725888253317,50.325464853170246,1.0
2790000,1.5323247,0.003327518,1.0572087,0.0012002497,0.069970936,0.00021673924,0.1722464,0.0072274157,0.054372415,0.14617068,None,-0.8101998561178334,-0.8101998561178334,41.09491641819477,1.0
2820000,1.3465607,-0.003744173,0.9746665,0.0008374844,0.06956433,0.00021586374,0.17195456,0.0071982616,0.055453397,0.09791063,None,None,None,None,1.0
2850000,1.4845498,-0.005742438,0.75105333,0.0017148319,0.06892479,0.00021494212,0.17164737,0.0071675717,0.048468124,0.1105964,None,None,None,None,1.0
2880000,1.205913,-0.00935955,0.71315277,0.000522731,0.06778189,0.00021402053,0.17134018,0.0071368823,0.046179604,0.077148445,9999.0,-0.8142362110613083,-0.8142362110613083,60.21708850630305,1.0
2910000,1.2644812,-0.010677792,0.720754,7.3050594,0.06987025,0.00021313925,0.17104639,0.007107536,0.18672319,0.12119998,None,-0.8198998423758894,-0.8198998423758894,52.179144129157066,1.0
2940000,1.2599679,-0.007406357,0.6661449,0.0010706778,0.07156478,0.0002122637,0.17075455,0.0070783803,0.041473947,0.05676778,None,None,None,None,1.0
2970000,1.5200422,-0.012512988,1.0477086,0.00097277324,0.065182865,0.00021134212,0.17044735,0.007047692,0.02976038,0.10527446,None,None,None,None,1.0
3000000,1.722463,-0.011503047,0.6845658,0.009889061,0.068905115,0.00021042053,0.17014015,0.0070170015,0.039796464,0.22922322,9999.0,-0.801718026256739,-0.801718026256739,230.27921274643052,1.0
3030000,1.6989999,-0.013883419,0.99043226,0.0011786897,0.06752038,0.00020953926,0.1698464,0.0069876555,0.032297805,0.10033615,None,-0.8089998360956088,-0.8089998360956088,272.6076987981796,1.0
3060000,1.6457008,-0.009626048,0.49438128,0.00028629036,0.07172373,0.00020866371,0.16955456,0.0069585005,0.030159399,0.038631935,None,None,None,None,1.0
3090000,1.5031624,-0.010576166,0.5055474,0.0012734951,0.06870306,0.00020774212,0.16924736,0.0069278106,0.04459631,0.08727293,None,None,None,None,1.0
3120000,1.4582759,-0.014688066,0.7344478,0.0009147545,0.06871694,0.00020682052,0.16894016,0.0068971217,0.03191601,0.10407543,9999.0,-0.8729452807350423,-0.8729452807350423,37.06086031957106,1.0
3150000,1.3686385,0.0036021634,0.6458783,2.2800994,0.06899491,0.00020593923,0.1686464,0.006867775,0.101658545,0.13907133,None,-0.871599817997776,-0.871599817997776,36.30839083343744,1.0
3180000,1.295848,-0.010752124,0.52246505,0.00017984396,0.068704374,0.00020506373,0.16835454,0.0068386206,0.049171023,0.0480821,None,None,None,None,1.0
3210000,1.3854553,-0.007932236,0.54190594,0.001118646,0.069664344,0.00020414214,0.16804738,0.0068079317,0.043504678,0.06306165,None,None,None,None,1.0
3240000,1.2479203,-0.0100518735,0.44373482,0.000330984,0.06966375,0.00020322052,0.16774017,0.006777242,0.0372262,0.0630466,9999.0,-0.8782998206178573,-0.8782998206178573,157.13539711352098,1.0
3270000,1.3231584,0.0066091544,0.92547077,0.8037719,0.07070103,0.00020233926,0.1674464,0.006747896,0.07958197,0.098724924,None,-0.9055998011026531,-0.9055998011026531,112.62655932083726,1.0
3300000,1.1670033,-0.0058611706,0.5299073,0.00024966223,0.07142095,0.00020146373,0.16715455,0.006718741,0.027574018,0.032772105,None,None,None,None,1.0
3330000,1.1919724,-0.0077121644,0.34647438,0.00013963247,0.069966674,0.00020054213,0.16684735,0.006688052,0.027209502,0.053388022,None,None,None,None,1.0
3360000,1.2329289,-0.0025662375,0.5017027,0.0005128165,0.069653824,0.00019962052,0.16654015,0.006657362,0.040715117,0.08269106,9999.0,-0.8673725474033166,-0.8673725474033166,107.7189619798552,1.0
3390000,1.5095396,-0.0011119845,1.0058621,0.29815766,0.069868125,0.00019873926,0.1662464,0.0066280155,0.06370091,0.11545268,None,-0.8692998175974935,-0.8692998175974935,99.26947724819183,1.0
3420000,1.483002,-0.006102315,0.68407655,0.07253025,0.069863796,0.00019786374,0.16595456,0.006598861,0.06623067,0.08881337,None,None,None,None,1.0
3450000,1.3369697,-0.012341133,1.0236728,0.0055776094,0.06616074,0.00019694213,0.16564736,0.006568171,0.062235557,0.06785832,None,None,None,None,1.0
3480000,1.1301198,-0.020124817,1.4010397,0.02389499,0.071575165,0.00019602051,0.16534016,0.006537482,0.06285247,0.08116121,9999.0,-0.8295907514720139,-0.8295907514720139,117.40857995301485,1.0
3510000,1.2816377,-0.011944623,1.1753122,0.22741675,0.071244135,0.00019513926,0.16504641,0.0065081357,0.09180464,0.16303459,None,-0.8317998400889337,-0.8317998400889337,129.03230849653482,1.0
3540000,1.3853701,-0.009105929,1.0135725,0.0023634392,0.07138495,0.00019426373,0.16475458,0.006478981,0.05656305,0.11581278,None,None,None,None,1.0
3570000,1.4640108,-0.008375535,0.71450055,0.0023367084,0.06867025,0.00019334214,0.16444737,0.0064482912,0.063533194,0.09455735,None,None,None,None,1.0
3600000,1.3902102,-0.007530661,1.0456872,0.007925233,0.06905963,0.00019242053,0.16414018,0.0064176023,0.09631803,0.64093196,9999.0,-0.8629270997321741,-0.8629270997321741,109.2770119604062,1.0
3630000,0.9744498,-0.007961744,1.3361834,0.079243556,0.07200912,0.00019153925,0.16384639,0.006388256,0.13773817,0.105752796,None,-0.8553998270072043,-0.8553998270072043,154.1886861026287,1.0
3660000,0.99962103,-0.0075661778,0.8955881,0.0012613995,0.067510515,0.00019066372,0.16355455,0.0063591003,0.057640173,0.03583311,None,None,None,None,1.0
3690000,1.0743078,-0.010092422,0.68329245,0.0008293787,0.07106363,0.00018974215,0.16324735,0.0063284114,0.056767594,0.044148076,None,None,None,None,1.0
3720000,1.0883598,-0.009869588,0.68619114,0.00081323646,0.06688149,0.00018882054,0.16294014,0.0062977225,0.060562603,0.02998817,9999.0,-0.8842543659160252,-0.8842543659160252,86.15707335892048,1.0
3750000,1.2079237,-0.0069259186,0.74019474,0.011115077,0.06861326,0.00018793925,0.1626464,0.006268376,0.07057639,0.050276894,None,-0.7724998568883166,-0.7724998568883166,104.2683798596263,1.0
3780000,1.1385772,-0.008045678,0.6907412,0.0034772246,0.0687768,0.00018706372,0.16235456,0.00623922,0.061142724,0.043876708,None,None,None,None,1.0
3810000,1.1636971,-0.017314184,1.62114,0.071428195,0.0685734,0.00018614212,0.16204736,0.006208531,0.10738124,0.11356238,None,None,None,None,1.0
3840000,1.287117,-0.014515315,1.522284,0.0039017077,0.07078249,0.00018522055,0.16174015,0.0061778417,0.0856791,0.065536454,9999.0,-0.7977816705295647,-0.7977816705295647,94.00256556069309,1.0
3870000,1.3188255,-0.017523803,1.4283899,0.25568438,0.066675395,0.00018433927,0.16144639,0.0061484952,0.2867675,0.5392969,None,-0.8642998242285103,-0.8642998242285103,133.03475809283555,1.0
3900000,1.3783087,-0.0061210934,1.3431623,0.0024688463,0.06995603,0.00018346375,0.16115457,0.006119341,0.067819044,0.07099478,None,None,None,None,1.0
3930000,1.3144801,-0.0017673911,0.82585514,0.0012469189,0.071769275,0.00018254215,0.16084738,0.0060886517,0.056958716,0.0500001,None,None,None,None,1.0
3960000,1.3602797,-0.007437686,0.7735378,0.0013916463,0.06951337,0.00018162053,0.16054016,0.0060579614,0.059947044,0.061767083,9999.0,-0.7960362200286578,-0.7960362200286578,139.412273560058,1.0
3990000,1.5563968,-0.0061862376,0.8593111,0.01032936,0.06680005,0.00018073924,0.1602464,0.0060286154,0.05669637,0.11078601,None,-0.767799862776883,-0.767799862776883,128.07450465857983,1.0
4020000,1.4218893,-0.009844723,0.61963993,0.00027236505,0.07009272,0.00017986372,0.15995455,0.005999461,0.042112608,0.08100781,None,None,None,None,1.0
4050000,1.3434227,-0.020544292,0.6284421,0.00032738128,0.06961484,0.00017894214,0.15964735,0.005968772,0.04551955,0.06354012,None,None,None,None,1.0
4080000,1.361163,-0.009816179,0.73293316,0.0047706603,0.070676744,0.00017802053,0.15934014,0.0059380825,0.047949802,0.048476554,9999.0,-0.8535998294405132,-0.8535998294405132,58.435789312998004,1.0
4110000,1.4920895,-0.012995496,0.7917087,0.2432968,0.06800064,0.00017713926,0.1590464,0.0059087356,0.09079751,0.060593996,None,-0.8812998177018017,-0.8812998177018017,56.04691951721907,1.0
4140000,1.276462,-0.008463557,0.73210573,0.0041406755,0.068512544,0.00017626371,0.15875456,0.0058795805,0.053071003,0.027248248,None,None,None,None,1.0
4170000,1.0461731,-0.008398528,0.5502898,0.0012655093,0.0694077,0.00017534212,0.15844736,0.0058488916,0.039731935,0.049014363,None,None,None,None,1.0
4200000,1.1450018,-0.0099570155,0.4626165,0.0007758662,0.07254157,0.00017442054,0.15814015,0.005818202,0.034951605,0.04991194,9999.0,-0.9126725323307752,-0.9126725323307752,87.41298244707286,1.0
4230000,1.410829,-0.009868751,0.8726423,0.70739996,0.0747046,0.00017353926,0.15784639,0.005788856,0.09238187,0.09598807,None,-0.9149998034117743,-0.9149998034117743,45.3701153062284,1.0
4260000,1.3860586,-0.008195775,0.6464083,0.0013527527,0.071996614,0.00017266376,0.15755458,0.0057597007,0.036305472,0.050102513,None,None,None,None,1.0
4290000,1.4376906,-0.01014316,0.5895113,0.0054458026,0.06936552,0.00017174214,0.15724736,0.0057290113,0.057439797,0.11301994,None,None,None,None,1.0
4320000,1.4069101,-0.010432681,0.6354568,0.0024383941,0.0715708,0.00017082054,0.15694018,0.0056983223,0.05048027,0.076174915,9999.0,-0.8805725467179648,-0.8805725467179648,104.25651723857631,1.0
4350000,1.4727197,-0.009878639,0.5477997,0.01803423,0.06571166,0.00016993926,0.15664639,0.0056689754,0.052638017,0.07124677,None,-0.8945998138515279,-0.8945998138515279,122.06676906347275,1.0
4380000,1.3414977,-0.010922695,0.50767225,0.00077139534,0.06852266,0.00016906374,0.15635455,0.0056398213,0.0373205,0.068712085,None,None,None,None,1.0
4410000,1.2720983,-0.012171567,0.61937124,0.0022089572,0.06873741,0.00016814214,0.15604734,0.0056091314,0.04492942,0.0661385,None,None,None,None,1.0
4440000,1.2184116,-0.014088609,0.74768716,0.0017965864,0.06679125,0.00016722054,0.15574014,0.005578442,0.048028108,0.03818103,9999.0,-0.9027543616671623,-0.9027543616671623,62.95727071589367,1.0
4470000,1.4526539,-0.011107441,0.9446423,0.6728726,0.06850979,0.00016633926,0.1554464,0.005549095,0.121414624,0.07301133,None,-0.9305997992632911,-0.9305997992632911,35.446954153478146,1.0
4500000,1.4226406,-0.011836753,0.7314236,0.0008633459,0.06950365,0.00016546373,0.15515456,0.0055199405,0.04396127,0.045592047,None,None,None,None,1.0
4530000,1.4490081,-0.0036045744,0.82752126,0.0010630945,0.07410063,0.00016454213,0.15484735,0.005489251,0.051431615,0.09160457,None,None,None,None,1.0
4560000,1.5570198,-0.0064415527,0.7442338,0.0009774142,0.070746854,0.00016362054,0.15454017,0.005458562,0.048136577,0.08921774,9999.0,-0.8477634677176618,-0.8477634677176618,118.91658202491023,1.0
