Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
570000,1.5158027,0.037249062,3.1954923,0.008908427,0.07174839,0.0002833922,0.19446406,0.009446959,0.2890695,0.55951697,999.0,0.2921600064821541,0.2921600064821541,33.37576877593994,1.0
600000,1.5612984,0.02637699,3.0972543,0.0044070566,0.07070779,0.00028249135,0.19416377,0.00941696,0.2658342,0.57634646,999.0,0.3107714390914355,0.3107714390914355,29.73333361148834,1.0
630000,1.6037508,0.03319383,2.8667207,0.0049951305,0.07219278,0.0002815922,0.19386408,0.00938702,0.27484378,0.5466158,999.0,0.31436001021414994,0.31436001021414994,29.64837526321411,1.0
660000,1.3921155,0.042350043,3.6357052,0.016822377,0.06999729,0.00028069137,0.19356377,0.00935702,0.32523885,0.47653794,999.0,0.3676000095305166,0.3676000095305166,37.412597274780275,1.0
690000,1.3883301,0.04659484,3.6710489,0.006734032,0.06811333,0.0002797922,0.19326408,0.009327079,0.29421037,0.4760509,999.0,0.3762000061199069,0.3762000061199069,34.603352289199826,1.0
720000,1.3654237,0.050233398,3.4913008,0.0042597647,0.06852798,0.00027889133,0.19296376,0.00929708,0.2792128,0.43544656,999.0,0.4001714326640857,0.4001714326640857,31.840983819961547,1.0
750000,1.332701,0.055400044,3.2490213,0.0050055254,0.071734786,0.00027799222,0.19266406,0.009267139,0.28339845,0.4596873,999.0,0.42644000579603014,0.42644000579603014,32.183569803237916,1.0
780000,1.2750038,0.04749787,3.1198912,0.0058969734,0.06774233,0.00027709134,0.19236377,0.0092371395,0.27286196,0.40965563,999.0,0.41057143700641713,0.41057143700641713,31.26632469722203,1.0
810000,1.1796116,0.04408652,3.0974603,0.0047361297,0.06845196,0.00027619218,0.19206408,0.009207199,0.2647844,0.3696579,999.0,0.3990800072811544,0.3990800072811544,30.798533997535706,1.0
840000,1.2611072,0.03540495,2.8770604,0.00329011,0.07077627,0.00027529136,0.19176377,0.0091772,0.23065624,0.41874075,999.0,0.31297143493845525,0.31297143493845525,26.24360078402928,1.0
870000,1.2822989,0.04638444,3.0165923,0.005782531,0.07036675,0.00027439222,0.19146407,0.0091472585,0.25460023,0.41229573,999.0,0.3996000057598576,0.3996000057598576,28.031746134757995,1.0
900000,1.31183,0.04425305,2.8415453,0.004257837,0.071492985,0.00027349134,0.1911638,0.009117261,0.25109273,0.43054247,999.0,0.35962858024452415,0.35962858024452415,28.635457571915218,1.0
930000,1.2593066,0.036132973,2.844767,0.0040206863,0.07048426,0.0002725922,0.19086406,0.00908732,0.25056043,0.40658003,999.0,0.3625200084038079,0.3625200084038079,27.110698022842406,1.0
960000,1.3016591,0.031760328,3.1216068,0.0039406577,0.07111363,0.00027169136,0.19056377,0.00905732,0.26216364,0.37777108,999.0,0.3808857222619866,0.3808857222619866,28.80036014829363,1.0
990000,1.165452,0.0342868,3.0294733,0.010593843,0.071090475,0.0002707922,0.19026408,0.00902738,0.2560382,0.30689758,999.0,0.3958400066383183,0.3958400066383183,28.18024398803711,1.0
1020000,1.2868454,0.025319733,2.9025455,0.0030618787,0.067609176,0.00026989134,0.18996379,0.008997381,0.24500898,0.32834432,999.0,0.372285720968752,0.372285720968752,30.20377677849361,1.0
1050000,1.28048,0.03055596,2.7807162,0.0033541522,0.06962691,0.0002689922,0.18966407,0.008967439,0.24629739,0.35177833,999.0,0.3572800083598122,0.3572800083598122,29.31230076313019,1.0
1080000,1.2639097,0.026120346,2.5539849,0.0034577877,0.07092709,0.00026809136,0.18936376,0.00893744,0.20806293,0.3578255,999.0,0.28254286324538824,0.28254286324538824,22.870113165037974,1.0
1110000,1.2398856,0.025182372,2.4884944,0.00229144,0.07319362,0.0002671922,0.18906407,0.0089075,0.21434367,0.38807708,999.0,0.26996000630781053,0.26996000630781053,23.26331720352173,1.0
1140000,1.2732697,0.026186073,2.3095217,0.002688686,0.07149234,0.00026629138,0.18876377,0.0088775,0.21033767,0.33102152,999.0,0.2781142920388707,0.2781142920388707,22.769589597838266,1.0
1170000,1.1723324,0.03521045,2.79937,0.0042757853,0.06906815,0.00026539218,0.18846408,0.008847559,0.22576861,0.34628043,999.0,0.40152000773698093,0.40152000773698093,25.87364703655243,1.0
1200000,1.4032528,0.03181613,2.8178499,0.0027688523,0.068315774,0.00026449133,0.18816379,0.008817561,0.22320184,0.38963145,999.0,0.4120000083132514,0.4120000083132514,24.933061708722796,1.0
1230000,1.373532,0.034687385,2.5629199,0.005430054,0.07041878,0.0002635922,0.18786404,0.008787619,0.22429308,0.3710522,999.0,0.39560001067817213,0.39560001067817213,26.349913277626037,1.0
1260000,1.2458661,0.03177339,2.4547615,0.002419468,0.071349666,0.00026269135,0.18756379,0.008757619,0.21695158,0.36410898,999.0,0.34582858140181216,0.34582858140181216,24.16830822740282,1.0
1290000,1.1712599,0.029993815,2.708632,0.0029644913,0.06799968,0.00026179221,0.18726406,0.00872768,0.2286094,0.30876756,999.0,0.4153600043756887,0.4153600043756887,25.88663899421692,1.0
1320000,1.0679722,0.030040756,2.6415372,0.0026983726,0.06685335,0.00026089133,0.18696377,0.008697681,0.2134844,0.28946036,999.0,0.40157143251770844,0.40157143251770844,24.669525773184642,1.0
1350000,1.1645656,0.03906886,2.44646,0.0026509042,0.06995618,0.0002599922,0.18666404,0.008667739,0.20976262,0.294246,999.0,0.428800000557676,0.428800000557676,24.13562693119049,1.0
1380000,1.2173612,0.03461056,2.465932,0.0018180102,0.07054331,0.00025909132,0.18636379,0.00863774,0.19863014,0.2965805,999.0,0.43540000140533913,0.43540000140533913,22.648744317463468,1.0
1410000,1.3115846,0.040788513,2.3250263,0.0020162999,0.070130005,0.0002581922,0.18606406,0.008607799,0.2061486,0.31218365,999.0,0.434760002233088,0.434760002233088,22.932223472595215,1.0
1440000,1.2859621,0.032717537,2.4528587,0.0018841056,0.06925523,0.0002572913,0.18576378,0.008577799,0.21181671,0.27280766,999.0,0.4217428596690297,0.4217428596690297,23.316901676995414,1.0
1470000,1.2351565,0.027485695,2.4507873,0.0022605038,0.067414686,0.00025639223,0.18546405,0.008547859,0.2129776,0.26111943,999.0,0.4537599977850914,0.4537599977850914,24.451071672439575,1.0
1500000,1.0802037,0.024388922,2.413994,0.0023675465,0.06940885,0.00025549132,0.18516377,0.0085178595,0.20163676,0.18685076,999.0,0.42139999899747116,0.42139999899747116,23.526168380464828,1.0
1530000,1.2571421,0.039022032,2.2830021,0.0036807314,0.07081046,0.00025459222,0.18486407,0.008487919,0.19969755,0.22465019,999.0,0.42632000252604485,0.42632000252604485,24.210986099243165,1.0
1560000,1.2491055,0.039120477,2.4098866,0.0024906164,0.07329962,0.00025369134,0.18456377,0.00845792,0.20709784,0.25361958,999.0,0.39637143418658527,0.39637143418658527,24.374590706825256,1.0
1590000,1.1568198,0.04015283,2.422133,0.0029201468,0.06997295,0.0002527922,0.18426406,0.008427979,0.21083865,0.2223084,999.0,0.41492000547237695,0.41492000547237695,24.480458750724793,1.0
1620000,1.1555018,0.043687426,2.3830109,0.0029001157,0.07159459,0.00025189138,0.1839638,0.00839798,0.20561986,0.19262758,999.0,0.40677143798010157,0.40677143798010157,23.81290034907205,1.0
1650000,1.0565116,0.034272596,2.3287318,0.0049465816,0.067705676,0.00025099222,0.18366405,0.0083680395,0.18864341,0.12585591,999.0,0.41444000160787253,0.41444000160787253,21.741571142673493,1.0
1680000,1.2049959,0.030416152,2.3590744,0.006444958,0.07092455,0.0002500913,0.18336377,0.00833804,0.19520327,0.18077138,999.0,0.40040000797182856,0.40040000797182856,24.34266483102526,1.0
1710000,1.3511944,0.036010653,2.3847475,0.003400271,0.069548845,0.0002491922,0.18306406,0.0083081,0.2055423,0.17095086,999.0,0.3492400059802458,0.3492400059802458,23.67922658443451,1.0
1740000,1.2503719,0.03299438,2.4410377,0.0050589293,0.06783579,0.00024829136,0.18276379,0.0082781,0.19416857,0.13186,999.0,0.40388571627970254,0.40388571627970254,23.432811307907105,1.0
1770000,1.254875,0.03729229,2.1855376,0.0036989395,0.06922205,0.00024739216,0.18246406,0.00824816,0.18174538,0.1640012,999.0,0.3745200103521347,0.3745200103521347,21.810421829223632,1.0
1800000,1.2294579,0.041099627,2.136006,0.0036980275,0.06895747,0.00024649134,0.18216376,0.00821816,0.17268363,0.13020411,999.0,0.41911429639107417,0.41911429639107417,20.785977060454233,1.0
1830000,1.3783498,0.036364485,2.1101649,0.005161501,0.07110669,0.0002455922,0.18186405,0.00818822,0.18377754,0.15266016,999.0,0.38268000912852584,0.38268000912852584,22.160526151657105,1.0
1860000,1.460366,0.034182142,2.0974112,0.0035472983,0.071158454,0.00024469136,0.18156378,0.00815822,0.18050507,0.12807374,999.0,0.3102000065547015,0.3102000065547015,20.4202810049057,1.0
1890000,1.3222578,0.032249313,2.0194716,0.0035685778,0.06698623,0.00024379224,0.18126407,0.00812828,0.15946819,0.1285868,999.0,0.33456000642385336,0.33456000642385336,18.482888872623445,1.0
1920000,1.156793,0.030778168,2.141947,0.0038526063,0.0697058,0.00024289137,0.18096378,0.00809828,0.1716771,0.10198493,999.0,0.39145714684522576,0.39145714684522576,20.961996853351593,1.0
1950000,1.090217,0.040677026,2.034365,0.008787568,0.072629794,0.00024199222,0.18066406,0.00806834,0.17641196,0.09063084,999.0,0.4104800113476813,0.4104800113476813,21.701424164772035,1.0
1980000,1.1677029,0.035859715,1.9560243,0.0019905851,0.07032337,0.00024109136,0.18036379,0.00803834,0.15386629,0.08200719,999.0,0.35560000748040954,0.35560000748040954,17.852228822026934,1.0
2010000,1.1816117,0.03025777,1.7208388,0.0025044184,0.06955731,0.00024019224,0.18006405,0.0080084,0.14480306,0.08880788,999.0,0.3752800065698102,0.3752800065698102,17.529855251312256,1.0
2040000,1.2456635,0.0336169,1.7043476,0.0029640761,0.07093704,0.00023929137,0.17976376,0.0079784,0.13710046,0.13546914,999.0,0.3845714337392045,0.3845714337392045,16.96165359020233,1.0
2070000,1.1928353,0.041578308,1.7100273,0.0062223626,0.06854381,0.00023839223,0.17946406,0.00794846,0.13824822,0.07496627,999.0,0.3947600010130554,0.3947600010130554,16.1351446723938,1.0
2100000,1.2401475,0.036181327,1.6965823,0.0022605113,0.06741208,0.00023749137,0.17916378,0.00791846,0.14063321,0.09512003,999.0,0.437171427566292,0.437171427566292,17.87797542299543,1.0
2130000,1.1686122,0.04461042,1.6082366,0.011384552,0.07130286,0.00023659223,0.17886406,0.00788852,0.13653073,0.08115063,999.0,0.5086400008201599,0.5086400008201599,19.072347106933595,1.0
2160000,1.2563897,0.04282828,1.6863089,0.0026033248,0.07067449,0.00023569136,0.17856379,0.00785852,0.14338651,0.088499464,999.0,0.4629428647059415,0.4629428647059415,17.567046185902186,1.0
2190000,1.2850097,0.04228319,1.7168816,0.015665287,0.070581645,0.00023479221,0.17826405,0.00782858,0.14409998,0.068460524,999.0,0.3803600102616474,0.3803600102616474,19.401263315677642,1.0
2220000,1.3019887,0.04028017,1.5274105,0.0022532803,0.0690783,0.00023389135,0.17796378,0.007798581,0.12795834,0.064505555,999.0,0.3718571494466492,0.3718571494466492,15.21285001380103,1.0
2250000,1.2038636,0.034537014,1.5265088,0.0013789141,0.07100771,0.00023299223,0.17766407,0.0077686408,0.12430743,0.06440733,999.0,0.3797200020868331,0.3797200020868331,14.332864887714386,1.0
2280000,1.1349368,0.036472313,1.4845474,0.002029893,0.06914096,0.00023209136,0.17736378,0.007738641,0.12444997,0.05960024,999.0,0.36954286345280707,0.36954286345280707,15.262733893735069,1.0
2310000,1.3205565,0.037545573,1.4343889,0.003135783,0.069388956,0.00023119224,0.17706406,0.0077087,0.11727387,0.082159005,999.0,0.3835600094869733,0.3835600094869733,14.638270907402038,1.0
2340000,1.4098828,0.030098204,1.4154141,0.0012363602,0.07076536,0.00023029135,0.17676377,0.007678701,0.11832817,0.0753555,999.0,0.320457149669528,0.320457149669528,13.630850795337132,1.0
2370000,1.2590865,0.037342653,1.6603264,0.002126058,0.06927063,0.00022939223,0.17646407,0.00764876,0.13181575,0.07989943,999.0,0.43100000666454436,0.43100000666454436,15.957996220588685,1.0
2400000,1.2768128,0.037182417,1.6741887,0.0014782461,0.065566644,0.00022849135,0.17616376,0.007618761,0.12715574,0.06356515,999.0,0.4135714327983026,0.4135714327983026,15.337916457653046,1.0
2430000,1.2859778,0.04031113,1.420664,0.0014466655,0.06779751,0.00022759226,0.17586406,0.00758882,0.11282779,0.06443764,999.0,0.396640004850924,0.396640004850924,13.135767376422882,1.0
2460000,1.2022902,0.046448015,1.36946,0.003509725,0.06927699,0.0002266914,0.17556378,0.0075588212,0.10635233,0.049859583,999.0,0.4719142871709274,0.4719142871709274,14.236767790998732,1.0
2490000,1.2208517,0.036846183,1.3139057,0.0023705272,0.07139902,0.00022579225,0.17526406,0.00752888,0.110297404,0.04940041,999.0,0.3637600044161081,0.3637600044161081,13.786885173320771,1.0
2520000,1.2580228,0.03825507,1.3047017,0.0008580082,0.069469616,0.00022489138,0.17496379,0.0074988813,0.106789865,0.06619207,999.0,0.35340001014327366,0.35340001014327366,13.192509967940195,1.0
2550000,1.3326582,0.039662637,1.3527573,0.0010946423,0.069703355,0.00022399225,0.17466407,0.00746894,0.1091967,0.06514136,999.0,0.3936000096425414,0.3936000096425414,12.514081773757935,1.0
2580000,1.131629,0.055303857,1.3746966,0.0025907897,0.0696892,0.00022309138,0.17436379,0.0074389414,0.10512924,0.057802748,999.0,0.44917144114151597,0.44917144114151597,13.069543748242515,1.0
2610000,1.0357884,0.05500354,1.2369316,0.0011940236,0.06930597,0.00022219223,0.17406407,0.007409,0.092149876,0.03660723,999.0,0.4762800020352006,0.4762800020352006,10.848067531585693,1.0
2640000,1.0461367,0.050687686,1.1660663,0.0010295908,0.069371976,0.0002212914,0.17376378,0.0073790015,0.09194802,0.040052973,999.0,0.44517143557646444,0.44517143557646444,11.271119758061,1.0
2670000,1.1083236,0.050400827,1.1556805,0.0019337079,0.07434778,0.00022039225,0.17346406,0.0073490604,0.09032066,0.04163785,999.0,0.4561600103415549,0.4561600103415549,11.29216379404068,1.0
2700000,1.0726954,0.046769343,1.1321508,0.0011864303,0.07191304,0.00021949138,0.17316376,0.0073190606,0.0935541,0.04549598,999.0,0.42488572212335257,0.42488572212335257,11.064285894802639,1.0
2730000,1.1347597,0.04289426,1.1242313,0.0008955731,0.070791684,0.00021859223,0.17286406,0.0072891205,0.08992414,0.04926464,999.0,0.39984000630676747,0.39984000630676747,10.345343732833863,1.0
2760000,1.0144521,0.038504053,1.1946481,0.0011971673,0.06998338,0.00021769137,0.17256376,0.0072591216,0.08274929,0.038751,999.0,0.41628571854505153,0.41628571854505153,10.63111561196191,1.0
2790000,1.0722035,0.042951927,1.085618,0.00087545253,0.07216601,0.00021679225,0.17226405,0.00722918,0.08416597,0.04995938,999.0,0.48336000551469627,0.48336000551469627,10.426684287786484,1.0
2820000,1.2333539,0.036693152,1.0521839,0.00067901984,0.07121612,0.0002158914,0.17196378,0.0071991817,0.082486175,0.04721546,999.0,0.4278571523060756,0.4278571523060756,10.260959934336798,1.0
2850000,1.1438512,0.042863153,1.0202357,0.00075419096,0.06557323,0.00021499225,0.17166407,0.00716924,0.083565935,0.06632332,999.0,0.40812000644393265,0.40812000644393265,9.845067641735078,1.0
2880000,1.0861276,0.0412186,1.0118946,0.0005295678,0.067176536,0.00021409139,0.17136379,0.007139241,0.07892576,0.030324629,999.0,0.42551429201183577,0.42551429201183577,9.814531946182251,1.0
2910000,1.1369505,0.04623362,0.96569294,0.0009131132,0.06902267,0.00021319224,0.17106406,0.0071093002,0.08222009,0.032551207,999.0,0.42060001275967807,0.42060001275967807,8.732748866081238,1.0
2940000,1.1139262,0.03784918,1.0240927,0.001096727,0.07236953,0.00021229137,0.17076378,0.007079301,0.076415375,0.048595052,999.0,0.3749428650663633,0.3749428650663633,9.964975358332907,1.0
2970000,1.1169864,0.038529187,0.9344026,0.0005986264,0.0698372,0.00021139222,0.17046407,0.0070493603,0.07085377,0.05590602,999.0,0.44136000534985215,0.44136000534985215,8.45488849401474,1.0
3000000,1.0863498,0.038681783,0.87396747,0.0005014773,0.06905261,0.00021049136,0.17016378,0.007019361,0.0727226,0.04812493,999.0,0.425085723203873,0.425085723203873,8.744519438062396,1.0
3030000,1.0632422,0.04115788,0.97189677,0.0005687275,0.07223059,0.00020959224,0.16986406,0.0069894204,0.07489051,0.034349684,999.0,0.4765600110124797,0.4765600110124797,9.381535589694977,1.0
3060000,1.0824871,0.045694217,0.9049257,0.0004968812,0.068720765,0.00020869137,0.16956379,0.006959421,0.070509695,0.03889855,999.0,0.49120001053171497,0.49120001053171497,8.213513803482055,1.0
3090000,1.1194005,0.044688445,0.9021507,0.0005208401,0.069489196,0.00020779224,0.16926406,0.0069294795,0.07234736,0.045989785,999.0,0.41232000741641966,0.41232000741641966,8.67570460498333,1.0
3120000,1.046805,0.04413002,0.9808038,0.0004863399,0.071055815,0.00020689137,0.16896376,0.006899482,0.07399936,0.05473606,999.0,0.4141714352815013,0.4141714352815013,9.13761072243963,1.0
3150000,1.134008,0.042838868,0.9148222,0.0008796894,0.07197099,0.00020599223,0.16866407,0.0068695405,0.07126261,0.031039054,999.0,0.3861200077086687,0.3861200077086687,8.971230235099792,1.0
3180000,1.105924,0.042414185,0.87300193,0.00043550547,0.070631005,0.00020509136,0.16836376,0.006839541,0.064035386,0.024359893,999.0,0.4311714365147054,0.4311714365147054,7.450610482692719,1.0
3210000,0.9967579,0.04278728,0.7789212,0.0002980703,0.06900917,0.00020419224,0.16806407,0.0068095997,0.0628179,0.02723133,999.0,0.4276800028886646,0.4276800028886646,7.044654403924942,1.0
3240000,1.0127467,0.036155812,0.8501607,0.00054514327,0.07222495,0.00020329135,0.16776375,0.0067796013,0.06891658,0.039078526,999.0,0.48085714478511365,0.48085714478511365,8.746020241294588,1.0
3270000,1.0754296,0.039404485,0.8642542,0.0005930339,0.07175411,0.00020239226,0.16746409,0.0067496607,0.06898095,0.0407143,999.0,0.4166800076002255,0.4166800076002255,8.710986405014992,1.0
3300000,1.0788449,0.03993111,0.82229203,0.0003619483,0.071630284,0.00020149138,0.16716377,0.0067196623,0.06315835,0.036662392,999.0,0.48365715452403363,0.48365715452403363,7.78138319339071,1.0
3330000,1.076864,0.04515766,0.7574063,0.00033581437,0.0699128,0.00020059226,0.16686407,0.00668972,0.05953039,0.034316488,999.0,0.4832800067588687,0.4832800067588687,6.900191520452499,1.0
3360000,1.0409414,0.04730785,0.75214624,0.00040276308,0.0732894,0.00019969136,0.16656378,0.006659721,0.0651495,0.033620648,999.0,0.4760285797728492,0.4760285797728492,8.0333699796881,1.0
3390000,0.996534,0.05363181,0.7617873,0.00037812506,0.06986654,0.00019879224,0.16626406,0.006629781,0.062274765,0.040330417,999.0,0.5216800102777779,0.5216800102777779,7.451731804609299,1.0
3420000,1.1276271,0.048074357,0.7877739,0.0004947535,0.06817031,0.00019789138,0.1659638,0.0065997816,0.063790895,0.03687845,999.0,0.46302857967093586,0.46302857967093586,8.096678008352008,1.0
3450000,1.1131413,0.04830931,0.7614304,0.00032253383,0.070589975,0.00019699226,0.16566406,0.00656984,0.060684543,0.03583352,999.0,0.5137600111588836,0.5137600111588836,7.190310442447663,1.0
3480000,1.1123756,0.039722078,0.8203322,0.00034709362,0.06897924,0.0001960914,0.16536377,0.0065398416,0.05998399,0.022765467,999.0,0.44388571961649825,0.44388571961649825,7.362941591228758,1.0
3510000,1.1150662,0.041961607,0.7663813,0.0002998893,0.06889664,0.00019519225,0.16506407,0.0065099,0.056544013,0.028236141,999.0,0.4420400059875101,0.4420400059875101,6.974859726428986,1.0
3540000,1.0725803,0.04114563,0.7138768,0.00033223053,0.06856326,0.00019429138,0.16476378,0.0064799017,0.05780716,0.030286204,999.0,0.46002857673114966,0.46002857673114966,6.783421388694218,1.0
3570000,0.9939092,0.051807642,0.7061846,0.0003618232,0.067922845,0.00019339225,0.16446409,0.00644996,0.059569128,0.042697605,999.0,0.5250000103469938,0.5250000103469938,7.243188273906708,1.0
3600000,1.000747,0.040593263,0.72172487,0.00032084662,0.06798849,0.00019249138,0.16416377,0.006419962,0.056729324,0.039487574,999.0,0.45597143511487437,0.45597143511487437,7.196532415917941,1.0
3630000,1.1421769,0.043230172,0.7410767,0.00034250275,0.06952008,0.00019159223,0.16386408,0.0063900203,0.057437092,0.030207094,999.0,0.4188000041572377,0.4188000041572377,7.237390992641449,1.0
3660000,1.0454891,0.04129985,0.7386853,0.00038881687,0.07092796,0.00019069137,0.16356377,0.0063600214,0.05367877,0.021746602,999.0,0.4835142911544868,0.4835142911544868,6.653424902898925,1.0
3690000,1.0681357,0.03543248,0.6770937,0.0002246163,0.067905396,0.00018979225,0.16326408,0.0063300803,0.053168416,0.026087979,999.0,0.4676400055363774,0.4676400055363774,6.322713683843613,1.0
3720000,1.0734245,0.030930033,0.7189304,0.0003210528,0.06751825,0.00018889138,0.16296378,0.0063000815,0.057952832,0.027620673,999.0,0.48208571527419347,0.48208571527419347,6.993582035814013,1.0
3750000,1.1886591,0.036129568,0.67129946,0.0002374313,0.07286443,0.00018799223,0.16266409,0.0062701404,0.05115695,0.027361136,999.0,0.41152000982314346,0.41152000982314346,6.0846011769771575,1.0
3780000,1.0451676,0.04711091,0.65219355,0.00025800202,0.07476992,0.00018709138,0.1623638,0.0062401416,0.058309156,0.03206273,999.0,0.5083428649897022,0.5083428649897022,6.449985539913177,1.0
3810000,1.0299938,0.05234582,0.6577832,0.00031473214,0.06861992,0.00018619224,0.16206405,0.0062101996,0.05411046,0.03627638,999.0,0.5294000056944788,0.5294000056944788,6.369506430625916,1.0
3840000,1.109154,0.0469688,0.70972,0.00027675965,0.068019696,0.00018529137,0.16176379,0.0061802017,0.05617825,0.023842305,999.0,0.4826857212265687,0.4826857212265687,7.112142139673233,1.0
3870000,1.0989398,0.04977076,0.6625717,0.00035566403,0.06986594,0.00018439224,0.16146407,0.0061502596,0.05680231,0.028629754,999.0,0.5053600095957518,0.5053600095957518,6.478846381902695,1.0
3900000,1.137949,0.04869242,0.6825354,0.0002597734,0.06793753,0.00018349139,0.16116378,0.006120261,0.049182396,0.028850745,999.0,0.49534286321140825,0.49534286321140825,6.658562956537519,1.0
3930000,1.1740208,0.053650375,0.60761225,0.00022281524,0.068850994,0.00018259224,0.16086408,0.0060903197,0.04816953,0.053271394,999.0,0.5004000064358115,0.5004000064358115,5.614981737136841,1.0
3960000,1.1568425,0.04558177,0.64385545,0.0003137424,0.0746793,0.00018169139,0.16056375,0.006060321,0.052902825,0.04718554,999.0,0.47182857869858186,0.47182857869858186,6.504584161298616,1.0
3990000,1.1170446,0.049651302,0.6313321,0.0002949987,0.06708807,0.00018079225,0.16026409,0.00603038,0.044833302,0.018113282,999.0,0.4764400111231953,0.4764400111231953,5.817952049970627,1.0
4020000,1.04184,0.051473197,0.5922302,0.0001728137,0.071303606,0.00017989137,0.15996377,0.0060003814,0.04990477,0.027478773,999.0,0.5366857286542654,0.5366857286542654,5.893356009892055,1.0
4050000,1.0370382,0.056216277,0.62295353,0.00022530518,0.071331695,0.00017899224,0.15966406,0.0059704394,0.047733344,0.021814376,999.0,0.5611600153520704,0.5611600153520704,6.0198258113861085,1.0
4080000,1.0441163,0.054699767,0.5461116,0.00025784847,0.070584044,0.00017809139,0.15936378,0.005940442,0.04994905,0.03478125,999.0,0.5724857284288322,0.5724857284288322,5.68288617687566,1.0
4110000,1.0738056,0.05420192,0.5928841,0.00027989497,0.068725824,0.00017719224,0.15906407,0.0059105004,0.04828201,0.020242492,999.0,0.533840015232563,0.533840015232563,5.706977293491364,1.0
