Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
2280000,1.0609576,452.01666666666665,0.136839,0.96662194,0.3149533151338498,0.3149533151338498,3.7946809786061446,0.023321869,0.073674425,0.00023202431,0.17734143,0.007736408,0.04088718,0.042409267,1.0
2310000,0.9189962,465.95522388059703,0.14038087,1.0533156,0.24667350706808708,0.24667350706808708,4.079071027665016,0.012230854,0.071674086,0.00023112538,0.17704178,0.007706474,0.04742648,0.05472707,1.0
2340000,1.0294491,415.8904109589041,0.17512913,0.9999163,0.44705751415801376,0.44705751415801376,3.601452506568334,0.00990981,0.0707873,0.00023022712,0.17674236,0.0076765614,0.048392624,0.042401183,1.0
2370000,0.9476123,452.59420289855075,0.14380644,0.992318,0.35890142932750174,0.35890142932750174,3.4784712949092835,0.011083842,0.06628268,0.00022932775,0.17644255,0.0076466124,0.04320087,0.032662336,1.0
2400000,0.89408827,505.1818181818182,0.08540216,0.9089061,0.2765054248950698,0.2765054248950698,3.8745862099088053,0.006682151,0.07179085,0.0002284327,0.17614421,0.007616807,0.04159249,0.04274989,1.0
2430000,0.9167343,467.57142857142856,0.14085865,0.9928229,0.3180542608456952,0.3180542608456952,4.71877045297463,0.016825417,0.06990772,0.00022753511,0.17584501,0.0075869174,0.046322275,0.05714292,1.0
2460000,0.9948838,415.85714285714283,0.14964342,0.86819357,0.35518062487244606,0.35518062487244606,3.0863954481638727,0.0067150844,0.06879236,0.00022664225,0.1755474,0.0075571863,0.034982238,0.037880156,1.0
2490000,0.9516548,446.8378378378378,0.1553607,0.86529803,0.3959679769476255,0.3959679769476255,3.2498601583391427,0.009938637,0.07038103,0.00022574984,0.17524993,0.0075274683,0.04617694,0.047061335,1.0
2520000,0.92016476,488.2,0.13896601,0.92099625,0.26167664242287475,0.26167664242287475,3.431215031584725,0.0070560724,0.07060082,0.00022484982,0.17494991,0.007497498,0.03378981,0.036175814,1.0
2550000,0.85192525,546.7234042553191,0.09748809,0.94037664,0.1586043183570323,0.1586043183570323,3.739431933803565,0.006226522,0.06827589,0.00022394978,0.17464992,0.007467527,0.033138957,0.03660024,1.0
2580000,0.88509583,578.344262295082,0.11556302,0.8922416,0.059851582252210184,0.059851582252210184,4.678240420078979,0.034722224,0.0701926,0.00022305771,0.17435257,0.0074378205,0.039490312,0.04936775,1.0
2610000,0.8785991,469.98275862068965,0.063617036,0.83925563,0.27127928762086506,0.27127928762086506,3.8793013838986896,0.04852302,0.070433095,0.0002221607,0.17405355,0.0074079507,0.0424336,0.049619954,1.0
2640000,0.8889458,476.5409836065574,0.12843207,0.84450746,0.31022292729772505,0.31022292729772505,3.6959749458464564,0.0073153037,0.07400336,0.00022126398,0.17375466,0.0073780897,0.034130506,0.036138423,1.0
2670000,0.86220104,445.35897435897436,0.16926122,0.8931016,0.34940767049407345,0.34940767049407345,3.0499603687666164,0.0075047663,0.06729947,0.00022035369,0.17345122,0.007347777,0.03662422,0.04169285,1.0
2700000,0.84304243,384.4782608695652,0.16802801,0.9553851,0.4705130194408306,0.4705130194408306,3.46972772564766,0.01976323,0.071206085,0.00021945065,0.1731502,0.0073177037,0.040813062,0.04510689,1.0
2730000,0.8606879,481.125,0.14811769,0.90568393,0.30000622698571533,0.30000622698571533,3.6913279033433355,0.008419306,0.06779488,0.00021854942,0.1728498,0.0072876937,0.03764688,0.03886341,1.0
2760000,0.9191979,458.7068965517241,0.13206637,0.90463305,0.3576841853689729,0.3576841853689729,3.5805217409261356,0.007439661,0.07189943,0.00021765215,0.17255071,0.007257815,0.032615453,0.03164511,1.0
2790000,0.84764034,389.5157894736842,0.20015821,0.8466029,0.4478062291940053,0.4478062291940053,2.939727372601434,0.010695746,0.07132195,0.00021675653,0.17225215,0.007227991,0.04195601,0.046565104,1.0
2820000,0.7812035,363.80555555555554,0.16911098,0.8827976,0.45054645825859524,0.45054645825859524,2.5333081367884724,0.019323984,0.07012852,0.00021585698,0.17195232,0.007198037,0.033923227,0.037781056,1.0
2850000,0.8398994,430.08641975308643,0.19892758,0.8910312,0.4020194941904487,0.4020194941904487,3.3064143077538506,0.011330339,0.07040417,0.00021496393,0.17165463,0.007168297,0.038664524,0.034679286,1.0
2880000,0.8695411,390.07272727272726,0.15313582,0.8760706,0.4461927059021863,0.4461927059021863,2.557238470593637,0.006887875,0.06865253,0.00021406836,0.17135611,0.0071384762,0.032233473,0.035627414,1.0
2910000,0.9246756,550.3220338983051,0.10377261,0.7748442,0.12744404173503487,0.12744404173503487,3.8200138848180236,0.0064324485,0.06732878,0.00021317448,0.17105815,0.007108708,0.031051861,0.047725458,1.0
2940000,0.7372479,383.75308641975306,0.15269832,0.8329718,0.48037035091791624,0.48037035091791624,2.7401100153816333,0.105745144,0.06547253,0.00021227328,0.17075774,0.0070786974,0.035193544,0.04330951,1.0
2970000,0.7621044,405.16438356164383,0.08649353,1.0088862,0.41665203277378865,0.41665203277378865,4.363464225798029,0.059223622,0.067352295,0.00021138045,0.17046013,0.007048967,0.04071215,0.03917531,1.0
3000000,0.9099309,444.25757575757575,0.1475522,0.96086794,0.37384240193800494,0.37384240193800494,4.633469681735292,0.31410742,0.07140109,0.00021047867,0.17015956,0.0070189377,0.035748113,0.05700344,1.0
3030000,0.88193154,541.8823529411765,0.049144384,1.2845854,0.12462350273249197,0.12462350273249197,9.225933613511277,0.09542401,0.07147264,0.00020954697,0.16984896,0.006987913,0.050033733,0.058787465,1.0
3060000,0.77753204,472.5844155844156,0.124588944,1.2075626,0.25452465205997615,0.25452465205997615,5.184474527696752,0.063318096,0.07464653,0.00020864667,0.16954888,0.006957934,0.03651327,0.036746223,1.0
3090000,0.7815595,386.62,0.12603286,0.9656839,0.4933199831843376,0.4933199831843376,2.9516168656945228,0.0061588543,0.06832781,0.000207766,0.16925533,0.0069286055,0.037864394,0.037555058,1.0
3120000,0.77509516,499.04761904761904,0.0070454716,0.9416228,0.23097140294691873,0.23097140294691873,4.147638043684382,0.03992138,0.070224695,0.00020686685,0.16895558,0.006898664,0.03685438,0.039619867,1.0
3150000,0.79757226,557.7183098591549,0.13731621,0.7652141,0.11815208406515525,0.11815208406515525,3.831387241370976,0.0075864648,0.0699113,0.0002059732,0.16865775,0.006868907,0.03321793,0.03205863,1.0
3180000,0.85333866,417.7037037037037,0.11358278,0.7845356,0.4155444231022287,0.4155444231022287,2.9312314092164375,0.006162572,0.0708,0.0002050668,0.16835557,0.006838723,0.032421146,0.046333786,1.0
3210000,0.80018646,410.4567901234568,0.115557365,0.76152337,0.41660244422562326,0.41660244422562326,2.853055759804484,0.010852051,0.0723384,0.00020416024,0.16805339,0.006808535,0.04196483,0.04385689,1.0
3240000,0.7347899,378.225,0.15527283,0.8389439,0.47168998019769787,0.47168998019769787,2.9521485323086383,0.014356193,0.06851389,0.00020326712,0.1677557,0.0067787943,0.038013715,0.037586875,1.0
3270000,0.7393372,454.25714285714287,0.152368,0.892299,0.359891404317958,0.359891404317958,3.6518695843539066,0.010760469,0.06605077,0.00020237468,0.16745822,0.0067490754,0.038281254,0.044144545,1.0
3300000,0.7984539,351.88235294117646,0.21218178,0.8827537,0.5068729208672748,0.5068729208672748,2.843379901491982,0.0125367725,0.07141593,0.00020147908,0.16715968,0.0067192516,0.045544498,0.039774545,1.0
3330000,0.80119556,374.47945205479454,0.16685991,0.83598137,0.4473397082661929,0.4473397082661929,2.9040963340116894,0.011938623,0.06753255,0.00020057596,0.16685864,0.0066891783,0.03861251,0.041336525,1.0
3360000,0.7858223,446.5844155844156,0.17783336,0.9141515,0.3324960813700379,0.3324960813700379,3.2350774017077955,0.008587926,0.065707624,0.00019967747,0.16655913,0.0066592577,0.035687175,0.04501785,1.0
3390000,0.85552305,421.8965517241379,0.118670255,0.9590812,0.3601929639515124,0.3601929639515124,3.301688840939549,0.032908313,0.06770082,0.00019877065,0.16625687,0.0066290605,0.04018532,0.04673306,1.0
3420000,0.84148824,432.6478873239437,-0.09548594,0.7996437,0.39257498054454726,0.39257498054454726,4.020641334742929,0.08521735,0.07259761,0.00019786184,0.16595392,0.006598799,0.03857502,0.030805396,1.0
3450000,0.84429735,404.5068493150685,-0.16488767,0.88437176,0.39531386405643487,0.39531386405643487,6.004016789361938,0.8800259,0.066091344,0.00019696627,0.1656554,0.0065689753,0.084483564,0.060652375,1.0
3480000,0.8566411,397.7473684210526,0.21218619,0.8877846,0.40837289633539814,0.40837289633539814,4.402316679993722,0.14647739,0.067666605,0.00019607026,0.16535674,0.0065391385,0.041246522,0.052735396,1.0
3510000,0.8680149,333.3174603174603,0.14306915,0.8616442,0.5713777591784795,0.5713777591784795,2.43337483086165,0.014747082,0.066751346,0.00019517042,0.1650568,0.006509173,0.038768742,0.03933158,1.0
3540000,0.8953649,517.4310344827586,0.113199234,0.86099476,0.13753790639597793,0.13753790639597793,4.718992927175915,0.015295515,0.06692029,0.00019425804,0.16475265,0.006478791,0.040932354,0.04881689,1.0
3570000,0.84081715,432.28915662650604,0.19946076,0.85261834,0.3989252771239683,0.3989252771239683,3.101805635088359,0.013885915,0.07378028,0.00019336371,0.16445456,0.0064490098,0.038518876,0.04167948,1.0
3600000,0.80991095,423.3220338983051,0.16068907,0.87205184,0.43488963308005496,0.43488963308005496,3.0666464450126836,0.009144087,0.070135765,0.00019246821,0.16415605,0.00641919,0.03839079,0.037360895,1.0
3630000,0.8476955,394.9746835443038,0.121338554,0.81577206,0.45040251390088965,0.45040251390088965,3.0742904411841043,0.013988574,0.06985181,0.00019156751,0.16385582,0.0063891965,0.036245562,0.042811155,1.0
3660000,0.8287666,432.5394736842105,0.14814654,0.93949765,0.3652025761155339,0.3652025761155339,4.680664034935271,0.13981853,0.06860986,0.00019067562,0.1635585,0.0063594957,0.04545981,0.05131491,1.0
3690000,0.849407,413.1607142857143,0.12678613,0.88194805,0.3798108854077079,0.3798108854077079,3.3889194733717223,0.019859845,0.068845175,0.00018977917,0.1632597,0.006329645,0.038198303,0.038114782,1.0
3720000,0.8246192,548.0862068965517,0.1278602,0.86148995,0.17233895459922693,0.17233895459922693,4.2824984877764924,0.011193663,0.06752664,0.00018887715,0.16295902,0.0062996075,0.033914916,0.034824446,1.0
3750000,0.7688388,499.8059701492537,0.10733102,0.86710674,0.28964239900762384,0.28964239900762384,3.5697562501511793,0.012771003,0.06800242,0.00018797771,0.16265921,0.0062696566,0.03711279,0.04444998,1.0
3780000,0.7738548,369.1388888888889,0.13682921,0.9443311,0.47676710069996037,0.47676710069996037,3.567411352019145,0.02159155,0.070349604,0.00018705448,0.16235147,0.0062389127,0.04287273,0.0456416,1.0
3810000,0.68944705,425.6619718309859,0.16113028,0.8700943,0.3770394189886644,0.3770394189886644,2.8388604399236574,0.006969324,0.06969339,0.00018613484,0.16204493,0.0062082885,0.03771376,0.048045617,1.0
3840000,0.6576944,339.1801801801802,0.2408956,0.92505926,0.5436342162591917,0.5436342162591917,2.6897722393240744,0.00826223,0.07506649,0.00018525482,0.16175158,0.0061789835,0.037927188,0.03479222,1.0
3870000,0.7561526,376.2769230769231,0.10750358,0.970974,0.5621507476155575,0.5621507476155575,3.3461813022884037,0.026704157,0.06761514,0.0001843671,0.16145568,0.006149423,0.038709257,0.03547699,1.0
3900000,0.7547334,409.64864864864865,0.168492,0.82430774,0.4416134961553522,0.4416134961553522,2.747143138300728,0.007965622,0.07148088,0.00018346263,0.1611542,0.006119303,0.032802947,0.030833563,1.0
3930000,0.7435593,406.671875,0.17091857,0.8116921,0.43700310273561627,0.43700310273561627,2.6428791032230947,0.0067049735,0.06700718,0.00018255752,0.16085248,0.0060891635,0.030387351,0.032656886,1.0
3960000,0.7246094,510.84615384615387,0.09482826,0.74363613,0.21971920462181935,0.21971920462181935,3.211377655335057,0.0068946695,0.07124599,0.00018166003,0.16055332,0.0060592773,0.032734018,0.040839743,1.0
