Steps,Policy/Entropy,Environment/Lesson/PathFinding,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
1590000,0.7323712,0.0,271.9448818897638,0.33938634,0.110185444,0.5783669151893751,0.5783669151893751,0.34562587850877474,0.0013057626,0.069119886,9.921235e-05,0.19921234,0.009921313,0.004649249,0.0074269488,1.0
1620000,0.9581866,0.0,321.43055555555554,0.18510842,0.13138773,0.4650422370349857,0.4650422370349857,0.4518828683821353,0.0011031489,0.06929822,9.9197205e-05,0.1991972,0.009919801,0.0056478675,0.010623974,1.0
1650000,0.87994355,0.0,322.8595041322314,0.2895386,0.12063842,0.4733475223183632,0.4733475223183632,0.45819067245647005,0.0017503279,0.06848259,9.9182296e-05,0.1991823,0.00991831,0.005685008,0.011056856,1.0
1680000,0.8674615,0.0,255.38709677419354,0.29854435,0.09781969,0.6477849286410117,0.6477849286410117,0.34341466108522306,0.001467665,0.06999374,9.916734e-05,0.19916734,0.009916817,0.0056838817,0.011455738,1.0
1710000,0.82381994,0.0,319.48514851485146,0.29779014,0.10798981,0.5021920616526415,0.5021920616526415,0.4670828155398664,0.00126847,0.0678652,9.915249e-05,0.19915248,0.009915332,0.005380395,0.009693624,1.0
1740000,0.93937486,0.0,326.5875,0.21841638,0.14594346,0.44828248312696817,0.44828248312696817,0.4573718373612792,0.0011502688,0.070589766,9.913762e-05,0.19913766,0.00991385,0.0056187445,0.011750023,1.0
1770000,0.8928673,0.0,317.0566037735849,0.24559397,0.1280265,0.4658433775294502,0.4658433775294502,0.402259173877713,0.001776295,0.06443466,9.912276e-05,0.19912277,0.009912362,0.0051139025,0.010464867,1.0
1800000,0.8682696,0.0,252.9090909090909,0.285779,0.12284427,0.6156989749182354,0.6156989749182354,0.2935897301014682,0.0013510576,0.07059149,9.910793e-05,0.19910793,0.009910882,0.0057281726,0.010071815,1.0
1830000,0.7856779,0.0,298.5090909090909,0.30295435,0.11680405,0.5104763446883722,0.5104763446883722,0.42266290139682083,0.0019068503,0.06668884,9.909244e-05,0.19909243,0.009909334,0.005759097,0.0066366596,1.0
1860000,0.8088111,0.0,300.3076923076923,0.26826638,0.122983664,0.4859377625087897,0.4859377625087897,0.5025022845301363,0.0017029144,0.06951152,9.907707e-05,0.19907705,0.009907799,0.0062003573,0.008450682,1.0
1890000,0.88853693,0.0,340.58762886597935,0.220038,0.104348704,0.41147833140854984,0.41147833140854984,0.709994794925694,0.0015570569,0.069982186,9.90623e-05,0.1990623,0.009906324,0.0059699146,0.008584283,1.0
1920000,0.87888473,0.0,289.16346153846155,0.26309627,0.069229744,0.5321980801366625,0.5321980801366625,0.41095906439281643,0.0012973611,0.070794,9.904749e-05,0.19904749,0.009904842,0.006056622,0.010689529,1.0
1950000,0.86405194,0.0,265.5049504950495,0.2884028,0.058769513,0.5859108759034978,0.5859108759034978,0.3906158510881412,0.0014379915,0.071523465,9.9032586e-05,0.19903257,0.009903355,0.005723255,0.010648712,1.0
1980000,0.94416857,0.0,384.9,0.18536505,0.107756555,0.35245497711002827,0.35245497711002827,0.5565799900097772,0.001100247,0.066590115,9.90176e-05,0.19901761,0.00990186,0.0059124413,0.010540356,1.0
2010000,0.85424316,0.0,297.62105263157895,0.21472144,0.096372515,0.5022652473104627,0.5022652473104627,0.406928986276647,0.0011324815,0.064982496,9.9002835e-05,0.19900286,0.009900384,0.0048909537,0.008788662,1.0
2040000,0.7130486,0.0,301.85593220338984,0.29064646,0.082308546,0.5455118481511787,0.5455118481511787,0.3426702643618367,0.0011721072,0.067310125,9.898768e-05,0.19898768,0.009898869,0.0049619954,0.006143243,1.0
2070000,0.7927573,0.0,247.4655172413793,0.3056173,0.07045328,0.63751302840917,0.63751302840917,0.29582066755822817,0.0009384056,0.068152934,9.897237e-05,0.19897237,0.009897339,0.004876422,0.0068549835,1.0
2100000,0.98341286,0.0,353.14285714285717,0.18910113,0.086885296,0.41743435664102435,0.41743435664102435,0.47331933710847807,0.00078897073,0.068287395,9.895752e-05,0.19895753,0.0098958565,0.0054261507,0.012037109,1.0
2130000,0.8962001,0.0,472.5952380952381,0.19052479,0.13112165,0.20579521411231586,0.20579521411231586,0.6191514403714488,0.0011513366,0.06949215,9.894265e-05,0.19894265,0.00989437,0.0058083874,0.014245017,1.0
2160000,0.8555475,0.0,250.65384615384616,0.28964278,0.16210005,0.6435096016010413,0.6435096016010413,0.36096145424884385,0.0012167376,0.068490125,9.89278e-05,0.19892778,0.0098928865,0.005981854,0.009542527,1.0
2190000,0.8144757,0.0,311.271186440678,0.35219774,0.17121302,0.4990625916615776,0.4990625916615776,0.4506235942548222,0.0009809576,0.06835749,9.8912424e-05,0.19891243,0.009891351,0.0052576168,0.008339242,1.0
2220000,0.76705354,0.0,220.23423423423424,0.34924155,0.16878164,0.6966298127122093,0.6966298127122093,0.26974024858096973,0.0011268392,0.06958606,9.889705e-05,0.19889705,0.009889816,0.005042578,0.011532619,1.0
2250000,0.8215385,0.0,287.3392857142857,0.34289274,0.17051558,0.5697321307712367,0.5697321307712367,0.3637739535021995,0.0011491933,0.06701896,9.8882316e-05,0.19888233,0.009888343,0.00499116,0.008457395,1.0
2280000,0.7993672,0.0,224.60162601626016,0.35752246,0.18809855,0.677790231336423,0.677790231336423,0.24157675005858992,0.0011809232,0.07004329,9.8867444e-05,0.19886743,0.009886856,0.0048988415,0.0051629622,1.0
2310000,0.816618,0.0,247.54545454545453,0.3214952,0.18284138,0.6096149865537882,0.6096149865537882,0.2750396519123266,0.0010350131,0.06756035,9.885262e-05,0.19885261,0.009885376,0.0048252223,0.0058412733,1.0
2340000,0.83577293,0.0,278.56666666666666,0.31213745,0.17921768,0.5656809758795195,0.5656809758795195,0.32021349832061524,0.001198345,0.06969991,9.883778e-05,0.1988378,0.009883894,0.0046842475,0.0041036787,1.0
2370000,0.6835526,0.0,211.46616541353384,0.38045633,0.18287769,0.6928818070640167,0.6928818070640167,0.20805315263075472,0.0016528248,0.071313776,9.882274e-05,0.19882274,0.009882391,0.0044447244,0.004554402,1.0
2400000,0.8086509,0.0,255.68316831683168,0.31253588,0.19721131,0.63311174891743,0.63311174891743,0.3049284881231941,0.0012653321,0.06795197,9.880787e-05,0.19880788,0.009880907,0.0056440243,0.012660719,1.0
2430000,0.89173824,0.0,313.0808080808081,0.28075904,0.18446341,0.474703014649526,0.474703014649526,0.40285299720261436,0.001123066,0.06879396,9.879295e-05,0.19879296,0.009879417,0.005032836,0.009338455,1.0
2460000,0.96066636,0.0,342.75555555555553,0.2423048,0.1802127,0.4728459602799909,0.4728459602799909,0.4568364525631327,0.0010320962,0.06930388,9.877747e-05,0.19877748,0.00987787,0.005673795,0.012245226,1.0
2490000,0.7496421,0.0,236.13888888888889,0.3819993,0.17015877,0.6191833195173078,0.6191833195173078,0.29752308403031846,0.0012086714,0.06742067,9.8762146e-05,0.19876215,0.009876336,0.0048082573,0.009944161,1.0
2520000,0.80775684,0.0,236.63636363636363,0.29516158,0.15915504,0.6705627320151702,0.6705627320151702,0.2834752285031273,0.0012037437,0.07028193,9.874725e-05,0.19874725,0.00987485,0.0051071113,0.006946675,1.0
2550000,0.78337896,0.0,266.96268656716416,0.34655973,0.16033593,0.5911641651903515,0.5911641651903515,0.31999323047687117,0.0012558898,0.0678074,9.87324e-05,0.1987324,0.009873368,0.0049578664,0.0049019014,1.0
2580000,0.7498347,0.0,210.38931297709922,0.3927698,0.13929974,0.6903221251172874,0.6903221251172874,0.22938169362663313,0.0011458565,0.068054445,9.871767e-05,0.19871767,0.0098718945,0.00456683,0.0045062,1.0
2610000,0.7940757,0.0,244.48695652173913,0.35195288,0.11576704,0.659806942032731,0.659806942032731,0.2611369845960998,0.0012942136,0.06897476,9.8702374e-05,0.19870237,0.009870367,0.0043492573,0.0034433,1.0
2640000,0.79853076,0.0,307.29357798165137,0.31227338,0.13025913,0.5102037203924679,0.5102037203924679,0.31359527648043617,0.0015886137,0.07324996,9.868707e-05,0.19868708,0.009868839,0.0050320006,0.009496858,1.0
2670000,0.7553191,0.0,237.17164179104478,0.35338128,0.13334487,0.65524410248241,0.65524410248241,0.30034263680435663,0.0015765267,0.06591469,9.867231e-05,0.19867231,0.009867364,0.0048465678,0.0074188598,1.0
2700000,0.688729,0.0,174.74074074074073,0.44894898,0.11361113,0.7511481389771273,0.7511481389771273,0.17609929239354383,0.001408862,0.06889366,9.865741e-05,0.19865742,0.009865875,0.004572592,0.006822064,1.0
2730000,0.730421,0.0,228.7651515151515,0.32758412,0.11929822,0.6499560470833923,0.6499560470833923,0.24100066478731055,0.0014373712,0.06964319,9.864268e-05,0.19864272,0.009864405,0.0042979927,0.0050772657,1.0
2760000,0.66046566,0.0,196.88111888111888,0.39613435,0.12873772,0.7391337909748856,0.7391337909748856,0.18115755490807842,0.0016940784,0.06503726,9.862787e-05,0.19862787,0.009862925,0.004094234,0.0039900416,1.0
2790000,0.7202198,0.0,231.26829268292684,0.3794683,0.15363859,0.6647709547992675,0.6647709547992675,0.23256417323606118,0.0016483727,0.0682827,9.861263e-05,0.19861265,0.009861403,0.0051249363,0.011245611,1.0
2820000,0.8025515,0.0,266.94214876033055,0.33371457,0.18581782,0.6172925475215124,0.6172925475215124,0.3546901435162179,0.0015467895,0.07025986,9.859732e-05,0.19859733,0.009859873,0.0052427016,0.010365461,1.0
2850000,0.84113616,0.0,277.7368421052632,0.29792523,0.17424496,0.5958757724416883,0.5958757724416883,0.312956050495421,0.0015579395,0.06687654,9.8582495e-05,0.1985825,0.009858391,0.0048582233,0.007118299,1.0
2880000,0.83257604,0.0,267.44827586206895,0.3063054,0.1799655,0.5910104203483333,0.5910104203483333,0.2779546345786556,0.0012715318,0.06969208,9.856756e-05,0.19856758,0.009856899,0.0046299687,0.009285696,1.0
2910000,0.74318147,0.0,236.99253731343285,0.36965272,0.18840931,0.6387792461448245,0.6387792461448245,0.2511387527107554,0.001389972,0.071997166,9.855256e-05,0.19855258,0.009855402,0.004299171,0.0082110865,1.0
2940000,0.7706721,0.0,237.11764705882354,0.36489037,0.20629784,0.666133320166005,0.666133320166005,0.25246790771046257,0.0012933649,0.07345079,9.85373e-05,0.1985373,0.009853875,0.0050103096,0.0071534324,1.0
2970000,0.8163892,0.0,345.0574712643678,0.26080567,0.20251594,0.4585370660832759,0.4585370660832759,0.3905203635542748,0.0010625958,0.06740526,9.852205e-05,0.19852205,0.009852351,0.0051055797,0.006727528,1.0
3000000,0.8305949,0.0,272.9727272727273,0.30710867,0.23039992,0.5996836211193691,0.5996836211193691,0.34722161035222765,0.0013895523,0.07460469,9.850722e-05,0.19850722,0.009850872,0.0053439657,0.008269461,1.0
3030000,0.85537535,0.0,248.8125,0.3612124,0.25676608,0.61718926991203,0.61718926991203,0.34533161208050195,0.0014077044,0.06935406,9.849239e-05,0.19849242,0.009849391,0.0046750307,0.0056595514,1.0
3060000,0.93798554,0.0,297.91964285714283,0.2993138,0.20289476,0.5510981635613875,0.5510981635613875,0.295240604841489,0.0014796349,0.06841556,9.8477656e-05,0.19847766,0.0098479185,0.004351883,0.009707202,1.0
3090000,0.8632884,0.0,245.85585585585585,0.33269626,0.17577653,0.6168583936132161,0.6168583936132161,0.2484644137351749,0.0015801897,0.07323756,9.84629e-05,0.19846293,0.009846443,0.004494797,0.008353373,1.0
3120000,0.8382197,0.0,304.0353982300885,0.3247753,0.1726164,0.5100176845372251,0.5100176845372251,0.36572648192327306,0.0017123487,0.06770241,9.844786e-05,0.19844787,0.009844941,0.005362331,0.011488542,1.0
3150000,0.80261767,0.0,284.70873786407765,0.33150074,0.18116875,0.5695786266361625,0.5695786266361625,0.39849910307313924,0.0017201334,0.06903519,9.843292e-05,0.19843294,0.009843448,0.005187678,0.013948164,1.0
3180000,0.83557934,0.0,263.7821782178218,0.26821828,0.14658163,0.5850121052277208,0.5850121052277208,0.3119860423277273,0.0013326156,0.070325166,9.841751e-05,0.19841753,0.00984191,0.005197476,0.0077808322,1.0
3210000,0.84126014,0.0,286.1224489795918,0.30006912,0.1360247,0.5738639830052853,0.5738639830052853,0.34004757371498273,0.0014620739,0.06916348,9.840221e-05,0.19840224,0.009840382,0.0052911406,0.008378533,1.0
3240000,0.86211747,0.0,301.25,0.2892728,0.1499944,0.5391233491006299,0.5391233491006299,0.39254127705260833,0.0012463854,0.06829253,9.8387354e-05,0.19838735,0.009838896,0.0054086754,0.006727821,1.0
3270000,0.75058925,0.0,229.424,0.33107674,0.14691426,0.6435158632340885,0.6435158632340885,0.2589907227989493,0.0013987672,0.06983535,9.837246e-05,0.19837244,0.009837407,0.0048376056,0.0079977615,1.0
3300000,0.6960131,0.0,224.59259259259258,0.34519252,0.1632636,0.6642444321402797,0.6642444321402797,0.2548319039417914,0.0013583502,0.06622797,9.835767e-05,0.19835766,0.00983593,0.0049752113,0.009639586,1.0
3330000,0.7504326,0.0,249.77777777777777,0.34733057,0.14915329,0.6361965381636702,0.6361965381636702,0.3655289231502483,0.0016379089,0.068012714,9.8342796e-05,0.19834279,0.009834445,0.0044695623,0.009304623,1.0
3360000,0.7824095,0.0,252.1290322580645,0.33492815,0.17263943,0.6135855859518051,0.6135855859518051,0.2675773544870317,0.0012859326,0.06888849,9.83275e-05,0.1983275,0.009832917,0.004823361,0.008476923,1.0
3390000,0.9694113,0.0,289.46153846153845,0.23118159,0.1837243,0.5437897275655698,0.5437897275655698,0.36053041719610635,0.000994616,0.06878265,9.8312e-05,0.19831201,0.00983137,0.0057596033,0.0063208654,1.0
3420000,0.9435635,0.0,360.8666666666667,0.27523723,0.17125978,0.3818647427218301,0.3818647427218301,0.4703399558773353,0.0010606552,0.07084488,9.8297016e-05,0.19829701,0.009829872,0.005392386,0.008751906,1.0
3450000,0.82351136,0.0,272.0275229357798,0.32475418,0.15585802,0.6327907277478112,0.6327907277478112,0.35076461780786133,0.001547653,0.06385447,9.82821e-05,0.19828211,0.009828382,0.0050040856,0.0063045323,1.0
3480000,0.8646719,0.0,297.5959595959596,0.34159705,0.18879922,0.5453059849143028,0.5453059849143028,0.3466460314189317,0.0014396437,0.068631545,9.82673e-05,0.19826733,0.009826906,0.0055338643,0.013486798,1.0
3510000,0.8282371,0.0,278.688679245283,0.35513687,0.24742113,0.6080433810656926,0.6080433810656926,0.366526898699549,0.0016786511,0.07018618,9.825233e-05,0.19825234,0.009825408,0.005762279,0.0108606415,1.0
3540000,0.7183522,0.0,244.4108527131783,0.37609828,0.27419245,0.6452234261669219,0.6452234261669219,0.3295279797639523,0.00187507,0.06900354,9.8237295e-05,0.19823731,0.009823905,0.0049322923,0.007295814,1.0
3570000,0.8154953,0.0,227.88429752066116,0.34503204,0.24580574,0.6663491658744265,0.6663491658744265,0.26494916467106766,0.001595079,0.06789554,9.8222474e-05,0.19822244,0.009822425,0.0051389304,0.008350675,1.0
