Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
600000,1.0690063,394.2962962962963,0.14248994,1.3578595,0.42041109033204893,0.42041109033204893,4.821324491450839,0.010013916,0.07146815,0.00028244153,0.19414718,0.0094153015,0.055478264,0.08633623,1.0
630000,1.0496305,460.7936507936508,0.12270437,1.3087088,0.31687934412842705,0.31687934412842705,4.738475112510579,0.009979506,0.06630794,0.0002815529,0.19385096,0.0093857115,0.050065443,0.07698767,1.0
660000,0.9825911,419.3333333333333,0.178613,1.2553891,0.3662761680427052,0.3662761680427052,5.456847947900227,0.045289718,0.07163635,0.00028065415,0.19355139,0.0093557825,0.056526374,0.07781242,1.0
690000,0.99592316,431.0921052631579,0.1880492,1.4239798,0.39776050495473964,0.39776050495473964,4.933475433664984,0.02511564,0.07043921,0.00027973013,0.19324338,0.009325013,0.0657122,0.07285278,1.0
720000,0.9790112,318.2340425531915,0.24803257,1.4450345,0.6178872190574383,0.6178872190574383,4.088591429731868,0.013440662,0.07063698,0.0002788337,0.19294457,0.009295163,0.05967749,0.06774909,1.0
750000,0.981772,357.1923076923077,0.20883006,1.4508424,0.5401974180952097,0.5401974180952097,4.041507947855653,0.010800695,0.06907729,0.00027792813,0.19264269,0.009265005,0.05739858,0.08673384,1.0
780000,0.93623066,325.57954545454544,0.20569864,1.3898742,0.5834590745243159,0.5834590745243159,3.986911945066161,0.011817091,0.06929438,0.0002770521,0.19235072,0.009235835,0.0579353,0.07699345,1.0
810000,1.0721486,435.3768115942029,0.12370444,1.2795794,0.3616144703566164,0.3616144703566164,6.228729001286885,0.24277441,0.07188586,0.00027614558,0.19204852,0.009205649,0.056061793,0.09337086,1.0
840000,1.0825337,387.9438202247191,0.1743999,1.3210272,0.47714155443598716,0.47714155443598716,4.608129745077216,0.011398127,0.066813834,0.00027524715,0.19174907,0.009175729,0.063345656,0.080663115,1.0
870000,1.0512235,376.8550724637681,0.18504411,1.4221426,0.46365505338147067,0.46365505338147067,4.525240512551281,0.012050806,0.07117196,0.00027436338,0.19145444,0.009146298,0.05989882,0.08169804,1.0
900000,1.0191674,363.4375,0.20782626,1.4516325,0.5615249818190933,0.5615249818190933,4.48153236581129,0.011618656,0.07112926,0.00027346818,0.19115604,0.00911649,0.058708962,0.07287545,1.0
930000,0.9273932,361.0408163265306,0.26004055,1.5375246,0.47559590371591703,0.47559590371591703,3.9430120305766407,0.01388309,0.07083089,0.00027257137,0.1908571,0.009086625,0.062463142,0.07803141,1.0
960000,0.94005936,319.8481012658228,0.18358618,1.4932947,0.6282974163500162,0.6282974163500162,4.133607658032233,0.12707293,0.071323715,0.00027167491,0.1905583,0.009056775,0.05652916,0.06172866,1.0
990000,0.87604564,410.5061728395062,0.17595235,1.5269234,0.38281726450831804,0.38281726450831804,5.166344011087476,0.013052312,0.06513787,0.00027077657,0.19025885,0.009026858,0.057478003,0.074151136,1.0
1020000,0.88831085,330.9,0.21054484,1.4197172,0.6046987456488021,0.6046987456488021,4.206805498741659,0.014561023,0.07024602,0.00026988046,0.18996015,0.008997018,0.06148932,0.06982068,1.0
1050000,0.8933989,406.48192771084337,0.19639257,1.5103106,0.4006385361573782,0.4006385361573782,5.151738113577825,0.011040364,0.069626264,0.00026897897,0.18965967,0.008966999,0.06629866,0.060198605,1.0
1080000,0.91130656,358.68333333333334,0.067034245,1.3752759,0.5078933170686165,0.5078933170686165,4.374203439429403,0.7356478,0.06992848,0.00026805638,0.1893521,0.008936275,0.07122982,0.08399089,1.0
1110000,0.9542094,414.8,-0.18757245,0.9898981,0.42004055994144385,0.42004055994144385,7.4197274140905645,2.5492318,0.065974765,0.00026712724,0.18904237,0.008905334,0.08014198,0.07699037,1.0
1140000,1.0381507,454.5301204819277,0.11967451,1.3463346,0.3172674475305052,0.3172674475305052,11.02906537215304,0.010399773,0.068788014,0.00026623398,0.18874466,0.008875591,0.06257384,0.07808649,1.0
1170000,1.0567446,394.6025641025641,0.17869386,1.3839704,0.5242794647048681,0.5242794647048681,4.805292059130107,0.010602676,0.069383346,0.00026534437,0.18844812,0.008845967,0.067464,0.066652544,1.0
1200000,1.0379597,357.9642857142857,0.19767423,1.3124957,0.5311811569859,0.5311811569859,4.431406906986719,0.010350905,0.07393341,0.00026444544,0.18814847,0.008816032,0.058659215,0.07021654,1.0
1230000,1.0454804,410.2878787878788,0.16815348,1.3187603,0.45326664727745636,0.45326664727745636,4.390982089437205,0.18518755,0.07134281,0.00026354607,0.18784869,0.008786083,0.055515397,0.0796913,1.0
1260000,0.9922475,398.9,0.183827,1.3614539,0.4438428335956165,0.4438428335956165,5.653114453343941,0.017741874,0.06990888,0.0002626421,0.18754737,0.008755981,0.056147996,0.07304083,1.0
1290000,0.9555594,385.3076923076923,0.15948583,1.3572084,0.46074613737754333,0.46074613737754333,4.493528816544522,0.009313573,0.07080783,0.0002617428,0.18724762,0.008726033,0.056500293,0.065583944,1.0
1320000,1.0140166,392.2528735632184,0.20086768,1.316354,0.4812160725223607,0.4812160725223607,4.153253827072765,0.01105479,0.07160952,0.0002608501,0.18695004,0.008696307,0.056210518,0.06911874,1.0
1350000,0.9920322,367.9178082191781,0.1943472,1.3798788,0.509372202369074,0.509372202369074,4.232642098459312,0.01461915,0.06694912,0.00025995143,0.18665047,0.008666382,0.054815147,0.07440109,1.0
1380000,0.9269979,405.3030303030303,0.14528008,1.3956699,0.4433462494122448,0.4433462494122448,4.58066309795284,0.009414598,0.07427939,0.00025905884,0.18635295,0.008636658,0.06094867,0.06702857,1.0
1410000,0.928186,428.109756097561,0.13591604,1.3590794,0.37667558732919576,0.37667558732919576,5.1059173659887165,0.0109724235,0.06905491,0.0002581513,0.18605042,0.008606437,0.05681519,0.07165033,1.0
1440000,0.8753993,430.640625,0.15880178,1.2753927,0.43545712152170757,0.43545712152170757,4.701578829141837,0.010233747,0.066485636,0.00025725292,0.18575098,0.008576522,0.05522477,0.06452531,1.0
1470000,0.8469811,492.07142857142856,0.10845999,1.2080518,0.20063857485850653,0.20063857485850653,5.289914908737206,0.008806233,0.072563656,0.00025634936,0.1854498,0.0085464325,0.054741733,0.08183079,1.0
1500000,0.80391926,376.16494845360825,0.19438261,1.423729,0.4637958180780212,0.4637958180780212,4.349236012873007,0.011051254,0.06958151,0.00025544464,0.18514821,0.008516305,0.06354694,0.073772855,1.0
1530000,0.9062041,305.9340659340659,0.2542601,1.4000512,0.6645325944637475,0.6645325944637475,3.794565868933442,0.18647431,0.0697445,0.00025454763,0.18484923,0.008486436,0.073886946,0.094680846,1.0
1560000,0.9978748,364.88157894736844,0.17279297,1.362101,0.5429684051165455,0.5429684051165455,5.153321187330508,0.02404119,0.06773358,0.00025365566,0.18455188,0.00845673,0.05740193,0.07187714,1.0
1590000,0.96588445,412.11392405063293,0.15921414,1.3610072,0.3725898547828952,0.3725898547828952,5.714860082592202,0.015617373,0.06908122,0.0002527627,0.18425424,0.008426996,0.0548704,0.061686736,1.0
1620000,0.90709984,342.1975308641975,0.21315947,1.457914,0.5466296141162331,0.5466296141162331,3.800605747296854,0.040286183,0.07154193,0.00025186865,0.18395622,0.008397224,0.061094027,0.06655179,1.0
1650000,0.9423279,387.7951807228916,0.17043105,1.3439007,0.45547709111348694,0.45547709111348694,5.198797633018659,0.010743639,0.07034389,0.0002509686,0.18365623,0.0083672535,0.053849988,0.07370275,1.0
1680000,0.9099887,369.8974358974359,0.16132599,1.2725062,0.4889974205348736,0.4889974205348736,3.9139263986800916,0.010701594,0.06774574,0.0002500718,0.18335725,0.008337391,0.054346073,0.05585518,1.0
1710000,0.86938405,358.36559139784947,0.17859466,1.2235916,0.5506956339206385,0.5506956339206385,3.9673118586247056,0.008967549,0.06649774,0.00024915,0.18304999,0.008306693,0.05102856,0.05716241,1.0
1740000,0.88465357,380.4347826086956,0.19706124,1.3128262,0.48907244367443997,0.48907244367443997,3.7552801424273006,0.0083419755,0.0674641,0.00024822523,0.18274176,0.008275901,0.050368126,0.06127158,1.0
1770000,0.90119565,362.48387096774195,0.12185129,1.1667404,0.46775804327860954,0.46775804327860954,3.6709130305886988,0.006850214,0.069837674,0.00024732322,0.18244107,0.008245863,0.046566654,0.06814967,1.0
1800000,0.8415786,414.74038461538464,0.21150675,1.3194851,0.3845371218664306,0.3845371218664306,4.185216697784407,0.011037995,0.06842697,0.00024645202,0.18215063,0.008216851,0.057886302,0.058982894,1.0
1830000,0.9016485,291.35897435897436,0.23981008,1.3689969,0.6530363498763605,0.6530363498763605,3.341285408365649,0.008865652,0.07047562,0.00024555327,0.1818511,0.008186923,0.052826766,0.061794005,1.0
1860000,0.7704569,370.34065934065933,0.2321708,1.3512907,0.5030391117476899,0.5030391117476899,3.898226634639761,0.009689776,0.06675124,0.000244636,0.18154533,0.00815638,0.049942516,0.059431437,1.0
1890000,0.85643846,325.7951807228916,0.2436294,1.4110485,0.585851202287325,0.585851202287325,3.8563013964207706,0.00970988,0.068214074,0.00024374832,0.18124942,0.008126818,0.05722516,0.056791108,1.0
1920000,0.86286175,409.8142857142857,0.21077274,1.4109502,0.46795773065425983,0.46795773065425983,4.063391416097506,0.016909068,0.070413716,0.00024285207,0.18095066,0.008096972,0.04589386,0.053112943,1.0
1950000,0.8632434,355.0833333333333,0.24537574,1.3966205,0.530262479869028,0.530262479869028,3.9359275636767657,0.32661936,0.07128189,0.00024194692,0.18064895,0.008066832,0.05568049,0.06835791,1.0
1980000,0.863943,381.50666666666666,0.19878165,1.2321252,0.5251146453619003,0.5251146453619003,5.926183994462093,0.045025855,0.070674166,0.00024104452,0.18034816,0.00803678,0.053499404,0.064361,1.0
2010000,0.89203614,355.2077922077922,0.16914317,1.2524635,0.5538415393078482,0.5538415393078482,3.763487348937756,0.025551617,0.069388315,0.00024014502,0.18004832,0.008006828,0.05628107,0.07315173,1.0
2040000,0.8968112,372.07894736842104,0.14673665,1.2757164,0.483107875738489,0.483107875738489,4.975116079084967,0.0424099,0.06643531,0.00023925562,0.17975187,0.007977212,0.0622498,0.06500576,1.0
2070000,0.92562246,345.2197802197802,0.19902821,1.26847,0.5290577614472972,0.5290577614472972,3.8031694584784823,0.011012907,0.07145591,0.00023836576,0.17945524,0.007947578,0.057474833,0.0629626,1.0
2100000,0.9500206,372.66265060240966,0.20196319,1.1860272,0.5122190283700114,0.5122190283700114,3.8944415587133596,0.011148511,0.06581629,0.00023747225,0.1791574,0.007917826,0.051193,0.06539255,1.0
2130000,0.95264786,434.61971830985914,0.15519825,1.2613858,0.43854927124691684,0.43854927124691684,4.167413185199749,0.050706174,0.07051998,0.00023655231,0.17885074,0.00788719,0.04701348,0.060783677,1.0
2160000,0.9225485,386.3424657534247,0.19758047,1.2311922,0.5039972408789478,0.5039972408789478,5.384416915731479,0.012285995,0.06673032,0.00023563186,0.17854394,0.007856539,0.05987064,0.069223024,1.0
2190000,0.92297435,388.6470588235294,0.19777854,1.2588999,0.5054093907861149,0.5054093907861149,4.318441104910829,0.017991079,0.071591176,0.00023474102,0.178247,0.007826875,0.059376236,0.0727195,1.0
2220000,0.94888175,348.6235294117647,0.20985582,1.2103858,0.5454305701396045,0.5454305701396045,3.3181682238245713,0.0110318335,0.069651894,0.00023384571,0.17794855,0.0077970615,0.050402742,0.0813488,1.0
2250000,0.99030113,446.5151515151515,0.19516252,1.2353222,0.37156058576974,0.37156058576974,4.666769631460986,0.011777061,0.070888996,0.00023294527,0.1776484,0.007767076,0.04694255,0.056981456,1.0
2280000,0.85589397,303.80172413793105,0.26715133,1.3955535,0.615608678628569,0.615608678628569,3.5922627220335213,0.036629163,0.07069681,0.00023204957,0.17734985,0.0077372496,0.063704416,0.07174463,1.0
2310000,0.87603766,279.8363636363636,0.2605213,1.336483,0.6383818054741079,0.6383818054741079,3.2972458785230465,0.01019668,0.06603609,0.000231159,0.17705299,0.0077075944,0.054255288,0.07075,1.0
2340000,0.8929107,258.54651162790697,0.20179994,1.3943201,0.6961674306455047,0.6961674306455047,3.1704779308029387,0.6338934,0.07387866,0.00023025887,0.17675294,0.007677619,0.089316845,0.097334825,1.0
2370000,0.89016926,333.8666666666667,-0.48373935,1.2994756,0.5691186643236286,0.5691186643236286,9.173566263373736,1.6197034,0.06954591,0.00022936147,0.17645381,0.0076477355,0.07249552,0.07453934,1.0
2400000,0.95015097,352.8831168831169,0.14809309,1.4504911,0.49118699384974196,0.49118699384974196,6.63661115006967,0.02425854,0.073798575,0.00022846441,0.17615478,0.007617865,0.054397143,0.0663129,1.0
2430000,0.8959326,399.6041666666667,0.19297872,1.252118,0.45447498086529475,0.45447498086529475,4.269431462307693,0.018256323,0.071650274,0.00022756308,0.17585437,0.00758785,0.0517877,0.05588529,1.0
2460000,0.8582363,338.7402597402597,0.20907065,1.2184854,0.5833064756997219,0.5833064756997219,3.442081805802398,0.0102554485,0.06465444,0.0002266677,0.17555587,0.0075580324,0.05348704,0.051930893,1.0
2490000,0.9100554,382.0357142857143,0.15827507,1.2198565,0.5382290756160563,0.5382290756160563,3.794460956388238,0.008217064,0.067781255,0.00022576645,0.17525546,0.0075280215,0.04309923,0.057542942,1.0
2520000,0.8485597,441.90588235294115,0.14333571,1.1225617,0.36546276890954305,0.36546276890954305,4.6158717203083945,0.01398295,0.07114262,0.0002248716,0.17495717,0.007498224,0.052007236,0.05475528,1.0
2550000,0.85800654,327.7,0.1755511,1.2208276,0.5586314448312427,0.5586314448312427,3.3299144821743782,0.011322337,0.0672767,0.00022395184,0.17465061,0.0074675945,0.051844113,0.055412076,1.0
2580000,0.78194976,373.54945054945057,0.20659901,1.2683719,0.47768887190355197,0.47768887190355197,3.7788801476255887,0.011684349,0.06641208,0.0002230243,0.17434144,0.007436708,0.048657466,0.04816931,1.0
2610000,0.68965316,268.2604166666667,0.24351415,1.2233723,0.6636244747407583,0.6636244747407583,2.7830970821930667,0.008318339,0.072516926,0.00022212297,0.17404096,0.0074066934,0.048899386,0.06570042,1.0
2640000,0.78712016,369.9714285714286,0.19571196,1.2432139,0.5013942705733435,0.5013942705733435,3.785443894378841,0.011348974,0.0691966,0.00022124522,0.1737484,0.0073774653,0.047821466,0.058488633,1.0
2670000,0.74540496,385.6666666666667,0.23009123,1.2144446,0.4684145642289271,0.4684145642289271,3.8728342774217404,0.011894812,0.073684014,0.00022037665,0.17345884,0.0073485407,0.049878966,0.043601606,1.0
2700000,0.7262899,315.40425531914894,0.2564436,1.2660822,0.5887808340026978,0.5887808340026978,3.0042954082898,0.008240728,0.07025582,0.00021948085,0.17316028,0.00731871,0.046817485,0.041840263,1.0
2730000,0.7326903,338.98823529411766,0.24247572,1.3133888,0.573921931226079,0.573921931226079,3.3545042820638273,0.015844611,0.07104881,0.00021855328,0.17285109,0.007287823,0.048270013,0.04576578,1.0
2760000,0.69134057,326.5,0.24046536,1.2557952,0.5795448797241766,0.5795448797241766,3.783055623622649,0.017054437,0.06841847,0.00021762382,0.17254126,0.0072568716,0.04877436,0.042899035,1.0
2790000,0.6814702,304.9318181818182,0.2457821,1.1933268,0.6532584130764008,0.6532584130764008,2.9539291159657948,0.008939239,0.06805493,0.00021672029,0.1722401,0.007226784,0.04560661,0.040010933,1.0
2820000,0.68627524,319.7019230769231,0.2640372,1.2396821,0.6129557518288493,0.6129557518288493,3.1113664170530124,0.008904381,0.07186323,0.00021581813,0.17193936,0.0071967407,0.04718933,0.054456763,1.0
2850000,0.85222614,400.58620689655174,0.13785344,1.1390516,0.40965515041145784,0.40965515041145784,3.7798577855694395,0.014722451,0.067789756,0.00021495098,0.1716503,0.0071678655,0.04797107,0.066275686,1.0
2880000,0.79650015,342.97872340425533,0.18797816,1.0737722,0.5186574306101241,0.5186574306101241,3.6509642602994723,0.0142943915,0.07082803,0.00021405617,0.17135204,0.0071380693,0.04294528,0.063609146,1.0
2910000,0.76041144,377.44444444444446,0.20334005,1.1143075,0.4891622068153487,0.4891622068153487,3.3990964803146198,0.01756123,0.06917152,0.00021313576,0.17104523,0.0071074204,0.044797055,0.056215208,1.0
2940000,0.8047838,307.51807228915663,0.23978643,1.1183676,0.6201638412403773,0.6201638412403773,2.9943853324526044,0.007739338,0.07112313,0.00021224168,0.1707472,0.0070776455,0.040982287,0.038893495,1.0
2970000,0.6997415,370.81609195402297,0.23899536,1.1156718,0.5256712440957968,0.5256712440957968,3.1725791148391775,0.008268251,0.06552536,0.00021134768,0.17044921,0.0070478762,0.044256467,0.043344557,1.0
3000000,0.71334875,318.5360824742268,0.2493355,1.2059203,0.5679999861059729,0.5679999861059729,3.0926244515618406,0.009769693,0.06788724,0.00021045911,0.17015302,0.007018288,0.05330084,0.059482012,1.0
3030000,0.77886987,335.2068965517241,0.2170365,1.201195,0.5957930886197365,0.5957930886197365,3.519297266593096,0.0084430585,0.069800444,0.00020955471,0.16985156,0.0069881706,0.048615396,0.061780192,1.0
3060000,0.77908456,350.72222222222223,0.249442,1.1483614,0.5269688725471496,0.5269688725471496,3.583598493114631,0.008944651,0.068188526,0.00020865876,0.1695529,0.006958336,0.047883358,0.045406036,1.0
3090000,0.8535493,273.0430107526882,0.22568195,1.1266572,0.6483934643151967,0.6483934643151967,2.661651692221589,0.008648105,0.070092194,0.0002077628,0.16925423,0.0069285003,0.044669066,0.036832538,1.0
3120000,0.75848234,369.54285714285714,0.24466863,1.1769371,0.5107716784443496,0.5107716784443496,3.397162669382216,0.010507938,0.06600513,0.00020686518,0.16895506,0.006898609,0.04834496,0.04370715,1.0
3150000,0.67599094,283.70526315789476,0.24615212,1.2301941,0.6517297702425338,0.6517297702425338,2.89849739859594,0.009049456,0.07228838,0.00020596768,0.16865587,0.0068687224,0.045405064,0.037857436,1.0
3180000,0.6666678,322.0108695652174,0.19720742,1.1986482,0.5822773999584618,0.5822773999584618,3.7968370635463025,1.4271821,0.06850593,0.00020507861,0.16835952,0.0068391156,0.079288416,0.07084299,1.0
3210000,0.751329,321.53684210526313,-0.3032142,0.3791986,0.6363389334396312,0.6363389334396312,3.6730100026648294,3.0242274,0.06809401,0.00020417443,0.16805811,0.006809007,0.06090665,0.054561917,1.0
3240000,0.73933357,291.68817204301075,0.3055074,1.1856449,0.6329913835531922,0.6329913835531922,13.530253019837302,5.516931,0.07341304,0.00020327719,0.16775906,0.006779129,0.052134275,0.061758365,1.0
3270000,0.748193,327.3636363636364,0.2434171,1.1926364,0.5816908952864733,0.5816908952864733,3.0504113605499943,0.009096302,0.06809906,0.0002023772,0.16745903,0.006749159,0.04398672,0.050963316,1.0
3300000,0.7116256,342.3363636363636,0.2638312,1.1444045,0.5394363490017977,0.5394363490017977,3.123642022298141,0.009906992,0.067023665,0.00020145121,0.16715041,0.0067183245,0.046716694,0.053256314,1.0
3330000,0.71050316,303.02702702702703,0.2644441,1.1559656,0.6293756611443855,0.6293756611443855,2.8891704673501284,0.007888767,0.07156682,0.00020052663,0.16684218,0.0066875345,0.04552145,0.052342355,1.0
3360000,0.71283627,371.27472527472526,0.23859005,1.0898976,0.44181536277244376,0.44181536277244376,3.551004481000396,0.013190484,0.069174804,0.00019962489,0.1665416,0.006657507,0.044715166,0.04593069,1.0
3390000,0.708771,374.0,0.19809848,1.1006322,0.5078468910521932,0.5078468910521932,3.3915030972710176,0.008206506,0.069645725,0.00019872093,0.1662403,0.0066274046,0.045552995,0.04502489,1.0
3420000,0.714333,318.7340425531915,0.24346529,1.2004337,0.5817937318546077,0.5817937318546077,3.1475808709122552,0.011150813,0.06908841,0.0001978319,0.16594395,0.0065978016,0.04707549,0.043668937,1.0
3450000,0.70151,327.0568181818182,0.21992804,1.2386899,0.6274568041447889,0.6274568041447889,3.221106918518093,0.009870515,0.07235166,0.00019694454,0.16564818,0.0065682516,0.05100707,0.041174494,1.0
3480000,0.69266003,302.03370786516854,0.2393714,1.1199912,0.5967865012000116,0.5967865012000116,2.7472371775866224,0.00833436,0.06723949,0.0001960589,0.16535294,0.00653876,0.043819923,0.044402767,1.0
3510000,0.66674984,298.4873949579832,0.2700032,1.0790968,0.6258420031987318,0.6258420031987318,2.9320647587487083,0.00865906,0.071871676,0.00019516949,0.16505648,0.0065091425,0.04574005,0.049149387,1.0
3540000,0.70509917,313.1808510638298,0.23848297,1.0787379,0.5669118121907275,0.5669118121907275,2.8998090831703074,0.009039513,0.06951748,0.00019427044,0.1647568,0.006479204,0.043762147,0.041715663,1.0
3570000,0.721557,322.725,0.19992317,1.1078976,0.568032085251661,0.568032085251661,3.0243947612880557,0.00936429,0.06961717,0.0001933678,0.1644559,0.0064491457,0.045835383,0.04104216,1.0
3600000,0.6622853,332.8061224489796,0.2005248,1.1263268,0.5650999844074249,0.5650999844074249,3.2850616387262637,0.01362845,0.06624108,0.00019247235,0.16415742,0.0064193266,0.045212116,0.035944577,1.0
3630000,0.6267152,277.56,-0.59389293,0.90832025,0.6591612123409096,0.6591612123409096,2.636938678423817,2.2971752,0.06763036,0.00019154853,0.1638495,0.006388566,0.07167945,0.08338829,1.0
3660000,0.6838495,268.4876033057851,-0.3128763,1.1295217,0.6800163823073028,0.6800163823073028,9.071816059192033,3.12965,0.065357946,0.00019063064,0.16354355,0.0063579986,0.072549954,0.04233184,1.0
3690000,0.70613784,285.1720430107527,0.2549621,1.178221,0.6240914760434881,0.6240914760434881,2.7971224625659312,0.008717842,0.06873424,0.00018974298,0.16324763,0.00632844,0.04333293,0.051131435,1.0
3720000,0.72397035,373.14666666666665,0.17349054,1.4101969,0.480109312136968,0.480109312136968,4.613301901941498,0.8187934,0.08141468,0.00018884079,0.16294691,0.0062983963,0.06285497,0.06535064,1.0
3750000,0.7182369,405.96153846153845,0.050160788,1.7143033,0.4198129682184814,0.4198129682184814,11.4142640373343,0.5481592,0.078487955,0.00018794498,0.16264832,0.006268567,0.05328215,0.055808593,1.0
3780000,0.7042324,372.7448979591837,0.18021826,1.2438812,0.5198585656706733,0.5198585656706733,4.5008732187702805,0.025381088,0.06687262,0.00018704201,0.16234732,0.0062384955,0.047551956,0.042824585,1.0
3810000,0.7356516,277.12631578947367,0.2528536,1.1798964,0.6702084082521891,0.6702084082521891,2.7726276656710787,0.013193226,0.0702661,0.00018614125,0.16204707,0.0062085018,0.043823443,0.04209134,1.0
3840000,0.7139248,325.64864864864865,0.1746647,1.2304338,0.5932324156165123,0.5932324156165123,3.100192744511406,0.0120242555,0.07181672,0.00018523844,0.16174614,0.0061784387,0.040053137,0.041040335,1.0
3870000,0.78805846,401.90909090909093,-0.08023178,1.3186712,0.43891361745243723,0.43891361745243723,3.9254995045061647,0.1596014,0.067810796,0.00018433425,0.16144475,0.0061483285,0.044121675,0.051214308,1.0
3900000,0.7507392,319.0,0.25804806,1.1435889,0.5862168223450058,0.5862168223450058,3.0495981857499204,0.010647571,0.072955705,0.00018344125,0.16114704,0.0061185923,0.051258933,0.032349113,1.0
3930000,0.6747853,299.06060606060606,0.2288176,1.0931569,0.6200868518214033,0.6200868518214033,2.7578921157941974,0.008892721,0.06979301,0.00018255063,0.16085018,0.0060889344,0.04312103,0.060007002,1.0
3960000,0.6768909,348.23655913978496,0.22264051,1.0713556,0.5656989063787204,0.5656989063787204,3.1644889160349803,0.02115108,0.068295516,0.00018166064,0.16055354,0.0060592988,0.045994498,0.04958279,1.0
