Steps,Policy/Entropy,Environment/Lesson/PathFinding,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
3120000,0.58519363,4.0,54.67605633802817,0.74553645,0.8053356,0.9385708223484941,0.9385708223484941,0.14606745866403925,0.0049947575,0.070957385,0.00026895214,0.18965071,0.008966104,0.012272238,0.01709041,1.0
3150000,0.5449924,4.0,44.638333333333335,0.7526142,0.7752925,0.9518227369390603,0.9518227369390603,0.10250307598391105,0.005352919,0.07343739,0.0002686478,0.18954925,0.00895597,0.010867445,0.014699078,1.0
3180000,0.6063926,4.0,54.22144112478032,0.74459577,0.76352257,0.9317699254496948,0.9317699254496948,0.14208099384583742,0.004712069,0.073816426,0.00026835568,0.18945184,0.008946242,0.012299958,0.029816398,1.0
3210000,0.6444121,4.0,54.90987868284229,0.75025815,0.7193531,0.9346856117713389,0.9346856117713389,0.16692324728580704,0.0045466567,0.06715951,0.00026805207,0.18935068,0.008936134,0.014047087,0.038081,1.0
3240000,0.672421,4.0,44.13562386980109,0.7550307,0.7220549,0.9486271214097145,0.9486271214097145,0.13653494211530168,0.74017984,0.06807791,0.00026774476,0.18924825,0.0089259,0.026143486,0.04747457,1.0
3270000,0.65002084,4.0,60.85928705440901,0.7221876,0.70238936,0.9222457748025265,0.9222457748025265,0.6939626752467054,0.03620824,0.06956472,0.00026745102,0.18915035,0.008916118,0.014686831,0.034635372,1.0
3300000,0.625963,4.0,44.784126984126985,0.7632018,0.54952073,0.9471470452191537,0.9471470452191537,0.12280220678447488,0.0035901514,0.07006455,0.00026714796,0.1890493,0.0089060245,0.01203525,0.022814991,1.0
3330000,0.7252616,4.0,55.680373831775704,0.72208667,0.5074281,0.9313783940045749,0.9313783940045749,0.1613936868047054,0.0037881103,0.07265284,0.0002668441,0.18894802,0.008895908,0.013028608,0.030860785,1.0
3360000,0.60664046,4.0,54.84965034965035,0.7364586,0.49360147,0.9312401350724135,0.9312401350724135,0.14947087743870563,0.0036049585,0.06777415,0.0002665504,0.18885012,0.008886128,0.012147576,0.0203296,1.0
3390000,0.5008609,4.0,46.35448916408669,0.76926345,0.50411874,0.9502606599298887,0.9502606599298887,0.11492511472630934,0.0035309545,0.07351915,0.00026624664,0.18874888,0.008876013,0.011874031,0.019254027,1.0
3420000,0.38244992,5.0,39.44489795918367,0.8024024,0.496325,0.9606253976888836,0.9606253976888836,0.08283196891941887,0.0028117162,0.06796727,0.00026594443,0.18864813,0.008865949,0.00939055,0.009368694,1.0
3450000,0.59202784,5.0,42.5296442687747,0.72355205,0.44221216,0.9575069283199782,0.9575069283199782,0.0859182494406653,0.004079909,0.06847382,0.00026565054,0.18855016,0.0088561615,0.010040237,0.016992468,1.0
3480000,0.54090637,6.0,35.824438202247194,0.79731,0.47107068,0.9643620899239558,0.9643620899239558,0.07571344892724906,0.002586969,0.07130733,0.00026534745,0.18844916,0.008846071,0.010829557,0.023429463,1.0
3510000,0.49378267,7.0,44.38565022421525,0.7418252,0.5812726,0.955380528967465,0.955380528967465,0.39175472870073486,0.014799933,0.07367955,0.00026505414,0.18835141,0.008836304,0.029662002,0.06482537,1.0
3540000,0.5646513,7.0,340.04347826086956,0.29634956,1.2156076,0.6599565057650857,0.6599565057650857,2.417916140620313,0.006532875,0.073850945,0.00026474506,0.18824837,0.008826009,0.0294162,0.049849268,1.0
3570000,0.5483048,7.0,350.2755102040816,0.12048638,0.82349825,0.47613059744542957,0.47613059744542957,3.436714753534702,0.004553906,0.06884016,0.00026445038,0.18815014,0.008816197,0.02361064,0.03417803,1.0
3600000,0.60022104,7.0,172.73239436619718,0.42330435,0.590242,0.8030896132003587,0.8030896132003587,0.5340013488652712,0.005335133,0.06868016,0.00026415594,0.18805197,0.008806392,0.015794951,0.018448591,1.0
3630000,0.61408395,7.0,98.79521276595744,0.60860354,0.59617,0.8961450663805008,0.8961450663805008,0.39378431350179016,0.005511077,0.06918025,0.00026385236,0.18795078,0.00879628,0.019749979,0.021900037,1.0
