Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
5700000,0.33674613,42.693548387096776,0.6423741,1.2014252,0.9573064542585804,0.9573064542585804,0.10053685199349158,0.011364332,0.06720636,0.00012902841,0.14300944,0.004306644,0.052839767,0.038257048,1.0
5730000,0.4396698,124.37575757575758,0.4609546,1.279999,0.8756242357420199,0.8756242357420199,1.6324989552468514,0.09237289,0.06786806,0.0001285275,0.14284247,0.0042899633,0.06400081,0.073391065,1.0
5760000,0.42527905,153.61170212765958,0.45245963,1.4516221,0.8461978532732489,0.8461978532732489,2.267801062613576,0.5336418,0.06843499,0.00012765001,0.14254998,0.0042607426,0.09602856,0.15223935,1.0
5790000,0.43326807,198.40972222222223,0.1438788,1.300881,0.7666430474879841,0.7666430474879841,6.472891720936685,1.2796247,0.0736259,0.00012675175,0.14225057,0.0042308317,0.104326494,0.16272107,1.0
5820000,0.48756436,188.09150326797385,0.34189025,1.4548953,0.7865675220919119,0.7865675220919119,2.6001190678428183,0.6216129,0.06926566,0.0001258572,0.14195237,0.004201042,0.06458889,0.088078655,1.0
5850000,0.44481388,210.9308176100629,0.33644468,1.368233,0.79006328263992,0.79006328263992,2.452509188317234,0.019208783,0.07130102,0.00012496636,0.14165543,0.004171378,0.057752617,0.080647156,1.0
5880000,0.4127672,178.14473684210526,0.22049649,1.2299302,0.8199999928474426,0.8199999928474426,2.128458112709555,0.7391773,0.06934707,0.00012404849,0.14134948,0.0041408124,0.069139116,0.066205986,1.0
5910000,0.47083673,204.65248226950354,-0.41549367,1.2272952,0.7609506929424447,0.7609506929424447,6.209723971502094,2.912112,0.069325276,0.00012312303,0.141041,0.0041099945,0.2274988,0.10711966,1.0
5940000,0.5594472,181.03424657534248,0.083230734,1.6674907,0.8180413716825946,0.8180413716825946,5.646448455781451,5.243244,0.0671351,0.00012223622,0.14074539,0.0040804646,0.068132,0.08977227,1.0
5970000,0.51126486,209.61111111111111,0.34339362,1.4344388,0.7668123367575952,0.7668123367575952,2.8304398244384816,0.015626548,0.0669067,0.00012134336,0.14044777,0.004050731,0.06542884,0.08681752,1.0
6000000,0.47686377,168.43589743589743,0.37838158,1.3856889,0.8210367285171334,0.8210367285171334,2.0306978277643495,0.2745168,0.07097947,0.00012045079,0.14015025,0.00402101,0.0647444,0.07607835,1.0
6030000,0.45094615,158.4,-0.009094701,1.1587342,0.8364379805559553,0.8364379805559553,3.386080120738294,1.088462,0.07056313,0.00011955102,0.13985033,0.0039910474,0.071144104,0.07148696,1.0
6060000,0.46877766,154.4945054945055,0.22736856,1.4003556,0.8450655644057227,0.8450655644057227,2.686628085673059,0.039034184,0.06416023,0.00011865468,0.13955154,0.0039611985,0.061718434,0.072986245,1.0
6090000,0.5240322,198.97222222222223,-0.3443855,1.069898,0.7732347156852484,0.7732347156852484,2.954716016739743,1.3586369,0.06685535,0.00011775802,0.13925265,0.00393134,0.057207707,0.06224006,1.0
6120000,0.4944789,204.64473684210526,0.13442603,1.1946065,0.7756065683635441,0.7756065683635441,2.6269953627090312,0.580242,0.066257335,0.00011686129,0.13895375,0.0039014786,0.05639493,0.07665052,1.0
6150000,0.47917867,195.6193181818182,0.364829,1.2934853,0.7943425211070598,0.7943425211070598,2.282731289757234,0.012522788,0.06852652,0.00011594655,0.13864882,0.0038710178,0.058932163,0.076963946,1.0
