Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1710000,0.93306035,0.0027396719,0.6837693,0.078058645,0.07143231,0.00024913924,0.1830464,0.008306336,0.067704424,0.20469303,None,0.062000000616535544,0.062000000616535544,167.5630976781249,1.0
1740000,1.0555286,0.0003927201,0.46227515,0.0002008121,0.06650692,0.00024826368,0.18275455,0.008277181,0.027697753,0.037567586,None,None,None,None,1.0
1770000,0.9986349,0.00054284104,0.54186165,0.0011077486,0.07247691,0.0002473421,0.18244736,0.008246492,0.04828689,0.05197966,None,None,None,None,1.0
1800000,1.1254334,0.0030532572,0.41044495,0.00019121732,0.06949462,0.0002464205,0.18214014,0.008215802,0.026646715,0.03658253,9999.0,0.05281818318392404,0.05281818318392404,63.084701959975064,1.0
1830000,1.0299557,0.020350205,0.6284607,2.2407017,0.06851759,0.0002455392,0.1818464,0.008186455,0.06990645,0.21009271,None,0.0560000017285347,0.0560000017285347,71.7849791739136,1.0
1860000,0.7852187,0.021354444,1.0092384,0.0015176666,0.06505296,0.0002446637,0.18155456,0.008157301,0.041478142,0.04494345,None,None,None,None,1.0
1890000,0.845554,0.011198189,0.59147096,0.0006218623,0.069311626,0.0002437421,0.18124735,0.008126611,0.020051045,0.033530522,None,None,None,None,1.0
1920000,1.0707862,0.0050876266,0.510827,0.0007973942,0.07209046,0.00024282052,0.18094015,0.008095922,0.030886194,0.055509496,9999.0,0.07145454743030397,0.07145454743030397,144.59880714203146,1.0
1950000,1.2473729,0.045670975,1.0075628,2.0898855,0.06950483,0.00024193924,0.1806464,0.008066575,0.07287146,0.13325614,None,0.06700000178534538,0.06700000178534538,117.79978705570102,1.0
1980000,1.0418489,4.651047e-05,0.97252584,0.002772307,0.06987802,0.00024106372,0.18035457,0.008037421,0.040696263,0.09655505,None,None,None,None,1.0
2010000,0.80834717,-0.004009738,0.5945752,0.00041778004,0.06984764,0.00024014211,0.18004736,0.008006732,0.02381952,0.042971797,None,None,None,None,1.0
2040000,0.92396635,0.0077539934,0.6511438,0.008727161,0.0690771,0.00023922049,0.17974016,0.007976042,0.030441124,0.14989556,9999.0,0.08227272926491093,0.08227272926491093,150.95723102715883,1.0
2070000,0.9207413,-0.008254747,1.4448962,1.0969703,0.06791683,0.00023833924,0.1794464,0.007946695,0.05981299,0.14349785,None,0.0870000027352944,0.0870000027352944,144.2423166781664,1.0
2100000,0.9791203,0.0010113243,0.6239208,0.00059088867,0.07179324,0.00023746374,0.17915456,0.00791754,0.020188045,0.09031721,None,None,None,None,1.0
2130000,1.014408,0.0025065457,0.4323097,0.0003225796,0.07066597,0.00023654212,0.17884734,0.007886851,0.030416334,0.09541839,None,None,None,None,1.0
2160000,1.0357167,0.0015759137,0.29706055,0.00010667268,0.07151368,0.0002356205,0.17854016,0.007856161,0.016851027,0.023878336,9999.0,0.04863636498339474,0.04863636498339474,99.61487499251962,1.0
2190000,0.97729,-0.00028816322,0.8407703,3.5779195,0.07142442,0.00023473923,0.1782464,0.007826815,0.10665969,0.102595165,None,0.011000000406056643,0.011000000406056643,172.1408236566931,1.0
2220000,0.89180166,-0.0020675594,0.4531401,0.00040914887,0.067707166,0.00023386374,0.17795455,0.007797661,0.020099092,0.058235385,None,None,None,None,1.0
2250000,1.0105942,0.0052168327,0.54667175,0.0016422033,0.07158388,0.00023294213,0.17764735,0.007766972,0.05197403,0.11679441,None,None,None,None,1.0
2280000,0.88381034,-0.0016806925,0.4778811,0.001078709,0.07208605,0.00023202051,0.17734015,0.007736282,0.025015932,0.07207864,9999.0,0.04536363774571906,0.04536363774571906,147.00224122252655,1.0
2310000,0.9012826,-0.0013676672,0.38772902,0.023096072,0.069412604,0.00023113923,0.1770464,0.007706936,0.035728727,0.08603531,None,0.046000001137144864,0.046000001137144864,37.6666604578495,1.0
2340000,0.9410966,-0.0014969928,0.27780053,0.00016742425,0.07221694,0.00023026373,0.17675456,0.007677781,0.020059112,0.0632727,None,None,None,None,1.0
2370000,0.9315619,0.00090157834,0.2961703,0.00014274658,0.071943335,0.00022934214,0.17644736,0.007647092,0.030445486,0.061096758,None,None,None,None,1.0
2400000,0.9542307,0.0008925295,0.33010557,0.00027023128,0.06622462,0.00022842051,0.17614016,0.0076164017,0.02609994,0.041316394,9999.0,0.038272728392092344,0.038272728392092344,35.24594371842051,1.0
2430000,1.2487124,-0.0006171683,0.3417209,0.041747466,0.06740962,0.00022753923,0.1758464,0.007587055,0.027538098,0.120743975,None,0.04000000120140612,0.04000000120140612,43.305391136556864,1.0
2460000,1.1546165,0.00028381217,0.27390546,4.9023445e-05,0.066211954,0.00022666373,0.17555454,0.007557901,0.022790942,0.05690949,None,None,None,None,1.0
2490000,1.065429,0.0009032402,0.30022624,0.0006597315,0.071642555,0.00022574214,0.17524736,0.007527211,0.036820926,0.10192559,None,None,None,None,1.0
2520000,0.6498506,-0.00076372706,0.6245824,0.0008267037,0.07110667,0.00022482053,0.17494014,0.0074965223,0.02080274,0.024689209,9999.0,0.06054545604539188,0.06054545604539188,43.20368248766119,1.0
2550000,1.0427864,0.0041020126,0.51316255,0.16022922,0.07260212,0.00022393923,0.1746464,0.0074671754,0.033272356,0.047304854,None,0.0650000023888424,0.0650000023888424,34.884181095287204,1.0
2580000,0.9079102,0.00112767,0.34406188,0.00025624514,0.07087068,0.00022306372,0.17435455,0.0074380212,0.019288382,0.016434275,None,None,None,None,1.0
2610000,1.0552713,0.0013122025,0.32573423,0.00029299821,0.07238589,0.00022214212,0.17404735,0.0074073314,0.024080412,0.053744446,None,None,None,None,1.0
2640000,1.1275216,0.0008655811,0.24049653,0.00051339215,0.06625385,0.00022122054,0.17374015,0.0073766424,0.020028543,0.086539984,9999.0,0.04436363772997125,0.04436363772997125,55.55912896228785,1.0
2670000,1.1536983,-8.534218e-05,1.1680288,2.4341407,0.070060626,0.00022033925,0.1734464,0.0073472955,0.090591736,0.27508253,None,0.032000001054257154,0.032000001054257154,34.805931854993105,1.0
2700000,1.1753968,-0.0005279414,0.81298566,0.0009044853,0.074882306,0.00021946372,0.17315456,0.0073181405,0.017145235,0.09266655,None,None,None,None,1.0
2730000,1.0998536,0.005421202,0.5633794,0.00091341155,0.07348737,0.00021854213,0.17284736,0.0072874515,0.022652127,0.021902977,None,None,None,None,1.0
2760000,1.1625392,-0.01469055,1.2538354,0.0029137298,0.0717904,0.00021762052,0.17254016,0.007256761,0.018528301,0.11662322,9999.0,0.06618182026696476,0.06618182026696476,144.2394565471702,1.0
2790000,0.95197093,0.039733574,0.8485485,2.5777602,0.07147836,0.00021673924,0.1722464,0.0072274157,0.06895092,0.120785624,None,0.08100000256672502,0.08100000256672502,179.2882066499442,1.0
2820000,1.0198824,0.0068818107,0.38979757,0.00029896753,0.06971179,0.00021586374,0.17195456,0.0071982616,0.010553143,0.01716582,None,None,None,None,1.0
2850000,1.09796,0.0036290889,0.27964127,0.0002395492,0.07259099,0.00021494212,0.17164737,0.0071675717,0.019437868,0.03628461,None,None,None,None,1.0
2880000,1.0351365,0.003837654,0.3349151,0.00072189234,0.06971761,0.00021402053,0.17134018,0.0071368823,0.075617574,0.043698154,9999.0,0.05390909264414487,0.05390909264414487,146.13023010979998,1.0
2910000,1.3073872,0.00918319,0.75970393,0.6205132,0.06820899,0.00021313925,0.17104639,0.007107536,0.04794772,0.13770935,None,0.06800000253133476,0.06800000253133476,150.57582364603877,1.0
2940000,1.1743218,0.0036798518,0.7129209,0.002593826,0.069025114,0.0002122637,0.17075455,0.0070783803,0.018752938,0.062877595,None,None,None,None,1.0
2970000,1.1340445,-0.012120647,1.1030271,0.0021969627,0.06910216,0.00021134212,0.17044735,0.007047692,0.021862784,0.06222958,None,None,None,None,1.0
3000000,1.0971949,-0.0025412852,0.4211113,0.047663093,0.06861686,0.00021042053,0.17014015,0.0070170015,0.021566499,0.100273706,9999.0,0.040545455614020204,0.040545455614020204,84.60982987724923,1.0
3030000,0.9346466,1.5555544e-06,0.8159566,0.6124223,0.07094181,0.00020953926,0.1698464,0.0069876555,0.038788013,0.05236672,None,0.04700000153388828,0.04700000153388828,90.73890825361013,1.0
3060000,0.9530402,0.0010751606,0.4532686,0.0002480009,0.07090048,0.00020866371,0.16955456,0.0069585005,0.016423974,0.0434356,None,None,None,None,1.0
3090000,0.9650031,-0.0032628486,0.2824739,0.0017248096,0.07115959,0.00020774212,0.16924736,0.0069278106,0.02084236,0.038840074,None,None,None,None,1.0
3120000,0.91741556,-0.0035058404,0.4356694,0.0009444612,0.070460916,0.00020682052,0.16894016,0.0068971217,0.027678704,0.08954538,9999.0,0.06227272909811952,0.06227272909811952,52.66369875994596,1.0
3150000,0.99855965,0.010079117,0.8438483,1.1661642,0.068807214,0.00020593923,0.1686464,0.006867775,0.06252929,0.1026498,None,0.07000000041443855,0.07000000041443855,175.83720084279776,1.0
3180000,1.0737367,0.0036383825,0.33483908,0.00015381379,0.071604334,0.00020506373,0.16835454,0.0068386206,0.015968356,0.102264844,None,None,None,None,1.0
3210000,1.1486888,0.041846193,0.5756288,0.010911793,0.0692329,0.00020414214,0.16804738,0.0068079317,0.068769,0.11449238,None,None,None,None,1.0
3240000,1.2051595,0.020234032,0.5657271,0.000977477,0.07224804,0.00020322052,0.16774017,0.006777242,0.016988533,0.08346776,9999.0,0.04536363771396943,0.04536363771396943,113.80903523042798,1.0
3270000,1.0269462,-0.0011086196,0.60745466,2.4148264,0.067663945,0.00020233926,0.1674464,0.006747896,0.0578451,0.06465117,None,0.03600000112783164,0.03600000112783164,111.59249100275338,1.0
3300000,1.0180979,0.0016965963,0.31969973,0.00029061962,0.07009427,0.00020146373,0.16715455,0.006718741,0.025304466,0.051203825,None,None,None,None,1.0
3330000,1.2015784,0.0013723535,0.27481183,9.170558e-05,0.070623755,0.00020054213,0.16684735,0.006688052,0.0141490605,0.037333705,None,None,None,None,1.0
3360000,1.1633193,-0.00050984917,0.18460011,0.00020889202,0.067627266,0.00019962052,0.16654015,0.006657362,0.0150647145,0.03561312,9999.0,0.04836363775062968,0.04836363775062968,136.8098171622577,1.0
3390000,1.0250396,0.006059379,0.7609665,0.21700116,0.07225699,0.00019873926,0.1662464,0.0066280155,0.03356808,0.11337581,None,0.027000001166015863,0.027000001166015863,126.8793936856091,1.0
3420000,0.78769064,0.0035620455,0.666778,0.00077557156,0.06875397,0.00019786374,0.16595456,0.006598861,0.025982177,0.052784085,None,None,None,None,1.0
3450000,0.84347486,0.0002888491,0.35694572,0.00028573797,0.07106526,0.00019694213,0.16564736,0.006568171,0.016422966,0.024247205,None,None,None,None,1.0
3480000,0.9583007,0.00024213214,0.2518301,0.00012338618,0.07123857,0.00019602051,0.16534016,0.006537482,0.011700385,0.0122965295,9999.0,0.04490909223783423,0.04490909223783423,46.84247584573247,1.0
3510000,1.1176108,-0.008733662,0.30855918,0.02072922,0.06823477,0.00019513926,0.16504641,0.0065081357,0.01827625,0.06673683,None,0.04000000096857548,0.04000000096857548,45.798992186784744,1.0
3540000,1.0395751,-0.0017999172,0.22914694,0.00022935195,0.073375896,0.00019426373,0.16475458,0.006478981,0.017410878,0.07078631,None,None,None,None,1.0
3570000,0.9050153,-0.002999637,0.2922821,0.0010268776,0.06918085,0.00019334214,0.16444737,0.0064482912,0.01708605,0.042750046,None,None,None,None,1.0
3600000,1.0508263,-0.0019196231,0.34453517,0.00027729876,0.068067476,0.00019242053,0.16414018,0.0064176023,0.02005124,0.037472762,9999.0,0.04709091066086495,0.04709091066086495,32.150311672213405,1.0
3630000,1.127178,0.00079069624,0.68067056,0.10321635,0.07068601,0.00019153925,0.16384639,0.006388256,0.03005204,0.122924,None,0.041000001365318894,0.041000001365318894,24.80138372257352,1.0
3660000,0.9830335,-0.00033084623,0.31925505,0.000116216615,0.06889092,0.00019066372,0.16355455,0.0063591003,0.011664956,0.017199408,None,None,None,None,1.0
3690000,1.0799154,0.00041440636,0.1861372,3.8157945e-05,0.070545435,0.00018974215,0.16324735,0.0063284114,0.010407118,0.006660485,None,None,None,None,1.0
3720000,1.0640798,-0.0001037331,0.14781916,2.126874e-05,0.073312744,0.00018882054,0.16294014,0.0062977225,0.008883579,0.0114587275,9999.0,0.042636365047656,0.042636365047656,34.64067515934055,1.0
3750000,1.1494553,-0.0022633378,0.46242344,2.209006,0.06746029,0.00018793925,0.1626464,0.006268376,0.05166543,0.08061824,None,0.04300000111106783,0.04300000111106783,32.19769928511232,1.0
3780000,1.1238937,-0.00053969596,0.29484102,6.187211e-05,0.067931056,0.00018706372,0.16235456,0.00623922,0.012782892,0.1027567,None,None,None,None,1.0
3810000,1.0835242,-0.0002013093,0.37738752,0.0015770309,0.067615554,0.00018614212,0.16204736,0.006208531,0.021554181,0.065494284,None,None,None,None,1.0
3840000,1.136653,2.4794592e-06,0.20878232,8.0126956e-05,0.07082614,0.00018522055,0.16174015,0.0061778417,0.0132385865,0.025088241,9999.0,0.04918181954417378,0.04918181954417378,131.8245548545806,1.0
3870000,1.0144082,-0.00670972,0.83341974,1.358346,0.069457464,0.00018433927,0.16144639,0.0061484952,0.052089065,0.08486977,None,0.044000001391395926,0.044000001391395926,128.12736621685326,1.0
3900000,1.0623838,0.001968709,0.42674172,0.00020625912,0.0728253,0.00018346375,0.16115457,0.006119341,0.015972707,0.025552776,None,None,None,None,1.0
3930000,0.9927963,0.0012484088,0.27979305,0.00015796536,0.06832212,0.00018254215,0.16084738,0.0060886517,0.015873777,0.039201997,None,None,None,None,1.0
3960000,1.1580818,0.012235655,0.6151987,0.00078167376,0.06674452,0.00018162053,0.16054016,0.0060579614,0.016284082,0.06165616,9999.0,0.08763636617963626,0.08763636617963626,113.32133357739076,1.0
3990000,1.2069298,0.0052398364,0.42700312,0.88759875,0.07012158,0.00018073924,0.1602464,0.0060286154,0.033463545,0.056273963,None,0.1050000018440187,0.1050000018440187,113.5966258989647,1.0
4020000,1.0518093,0.0027715345,0.39078808,0.0013924999,0.06648624,0.00017986372,0.15995455,0.005999461,0.017247412,0.019076908,None,None,None,None,1.0
4050000,1.0057465,0.006013441,0.39154053,0.00018531237,0.06992431,0.00017894214,0.15964735,0.005968772,0.013371025,0.02777212,None,None,None,None,1.0
4080000,0.9074093,0.012838106,0.49782842,0.0003993322,0.0714387,0.00017802053,0.15934014,0.0059380825,0.015808428,0.032225598,9999.0,0.06672727501824159,0.06672727501824159,53.511117235249415,1.0
4110000,0.77791697,-0.011704073,0.9541519,1.8100978,0.071530215,0.00017713926,0.1590464,0.0059087356,0.06381444,0.19658138,None,0.06100000243168324,0.06100000243168324,18.8732889033854,1.0
4140000,1.1169237,-0.0015182414,0.46639466,0.0009930006,0.06810944,0.00017626371,0.15875456,0.0058795805,0.02488705,0.08504326,None,None,None,None,1.0
4170000,1.2727492,-0.00010443482,0.37701267,0.00020870156,0.06941528,0.00017534212,0.15844736,0.0058488916,0.016321864,0.123258844,None,None,None,None,1.0
4200000,1.1251988,-0.004898838,0.45955765,0.0009941616,0.06790944,0.00017442054,0.15814015,0.005818202,0.02728721,0.101512454,9999.0,0.04236363786780699,0.04236363786780699,125.72565077329901,1.0
4230000,0.88234544,-0.0071406467,0.44293207,0.0034403985,0.069933236,0.00017353926,0.15784639,0.005788856,0.021940563,0.05283088,None,0.06600000231992453,0.06600000231992453,136.74136084504426,1.0
4260000,0.89393467,-0.012659025,0.6596471,0.000611754,0.06962214,0.00017266376,0.15755458,0.0057597007,0.015037341,0.04044931,None,None,None,None,1.0
4290000,1.045757,-0.0055541415,0.30095467,0.00010373823,0.06856251,0.00017174214,0.15724736,0.0057290113,0.015252382,0.02695099,None,None,None,None,1.0
4320000,1.0755799,-0.0030868284,0.2431233,0.0016869225,0.07292138,0.00017082054,0.15694018,0.0056983223,0.017575061,0.049624197,9999.0,0.05309091060718691,0.05309091060718691,21.73472108903595,1.0
4350000,1.1214318,0.0002594616,1.2942386,5.602389,0.07020636,0.00016993926,0.15664639,0.0056689754,0.102038644,0.28819552,None,0.052000001072883606,0.052000001072883606,37.430379102006555,1.0
4380000,0.9557958,-0.00057567377,0.62543344,0.00057333254,0.06924246,0.00016906374,0.15635455,0.0056398213,0.015392895,0.04129998,None,None,None,None,1.0
4410000,0.91614264,0.0011921966,0.25548816,9.297053e-05,0.06670226,0.00016814214,0.15604734,0.0056091314,0.012754001,0.029795012,None,None,None,None,1.0
4440000,0.9597487,0.00066011003,0.23728664,0.0003752201,0.07127624,0.00016722054,0.15574014,0.005578442,0.013398754,0.026576275,9999.0,0.05281818334267221,0.05281818334267221,197.9729405485771,1.0
4470000,0.832739,0.0059151175,0.41928974,0.0294375,0.06860625,0.00016633926,0.1554464,0.005549095,0.020478044,0.08476456,None,0.055000001564621925,0.055000001564621925,197.65789381042123,1.0
