Steps,Policy/Entropy,Environment/Lesson/PathFinding,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training 
7470000,0.514493,11.0,0.5863729,0.31424886,0.096638486,0.06962758,7.514879e-05,0.17514877,0.007517363,0.012130358,0.025810603,81.93928571428572,0.9146463738727397,0.9146463738727397,0.1754714543956494,1.0
7500000,0.6405796,11.0,0.4703657,0.33668503,0.0040352503,0.06860244,7.5047334e-05,0.17504732,0.0075072264,0.012232741,0.033364277,126.48205128205129,0.8494643145170643,0.8494643145170643,0.2998374692964644,1.0
7530000,0.5760699,11.0,0.49840087,0.3192204,0.0063859797,0.06780103,7.494892e-05,0.17494889,0.0074973935,0.012008295,0.02964574,140.8846153846154,0.8122953130209699,0.8122953130209699,0.6593469295729982,1.0
7560000,0.61454034,11.0,0.5123398,0.34311524,0.0042452975,0.068475895,7.485065e-05,0.17485063,0.0074875774,0.010839048,0.015225819,128.8125,0.8354580262010651,0.8354580262010651,0.2893636935093257,1.0
7590000,0.31138912,12.0,0.6088505,0.48853806,0.008694773,0.06813041,7.475224e-05,0.17475224,0.007477747,0.019368714,0.008469913,92.77230769230769,0.8946055840261234,0.8946055840261234,0.5786141925672161,1.0
7620000,0.21610048,13.0,0.62120146,0.52202445,0.0018346406,0.07072012,7.4650314e-05,0.17465028,0.0074675647,0.017466145,0.008543107,86.55016181229773,0.9135897331512891,0.9135897331512891,0.33119465219071853,1.0
7650000,0.35350212,13.0,0.5158306,0.4400305,0.0021483875,0.0700083,7.45487e-05,0.1745487,0.0074574132,0.015649209,0.015668182,104.03603603603604,0.8824432321765401,0.8824432321765401,0.3684482284788009,1.0
7680000,0.37622193,13.0,0.48868728,0.3955433,0.0025397155,0.07093036,7.445059e-05,0.17445056,0.007447612,0.014331505,0.013006068,145.76106194690266,0.8055406948304282,0.8055406948304282,0.5035489495035953,1.0
7710000,0.25409448,14.0,0.5629445,0.3815877,0.002104503,0.06961842,7.4349555e-05,0.17434953,0.007437518,0.013840524,0.01493434,116.47101449275362,0.860796310884111,0.860796310884111,0.35978648962062676,1.0
7740000,0.4670901,14.0,0.47662163,0.3841601,0.0023191466,0.06790292,7.4248055e-05,0.17424804,0.0074273786,0.014508458,0.047677718,108.94705882352942,0.8919137841326067,0.8919137841326067,0.34616125115841073,1.0
7770000,0.6569869,14.0,0.24240988,0.37249845,0.0026106837,0.06865651,7.414773e-05,0.17414771,0.007417356,0.014550445,0.06495093,256.0816326530612,0.5805265131045361,0.5805265131045361,0.8938716768420168,1.0
7800000,0.5442718,14.0,0.337295,0.35717636,0.0029000228,0.07162599,7.40481e-05,0.17404807,0.007407402,0.015285843,0.043561768,230.08387096774194,0.6537264348037781,0.6537264348037781,0.7958427755883144,1.0
7830000,0.54417825,14.0,0.36084485,0.36307475,0.0025485922,0.072869055,7.394987e-05,0.17394984,0.0073975893,0.014597356,0.036018014,199.78321678321677,0.7372447369502975,0.7372447369502975,0.6800970545989442,1.0
7860000,0.5121183,14.0,0.4067649,0.38330814,0.0028301028,0.07170029,7.385142e-05,0.1738514,0.0073877545,0.014910718,0.020591538,175.79754601226995,0.7812343415307121,0.7812343415307121,0.5887341772783204,1.0
7890000,0.5003095,14.0,0.42743832,0.36141545,0.0025859878,0.067407124,7.374966e-05,0.17374963,0.007377588,0.014075984,0.020830361,184.70114942528735,0.7467942049220807,0.7467942049220807,0.6025166482357793,1.0
7920000,0.4574555,15.0,0.45387954,0.35561144,0.0026440914,0.0669338,7.364853e-05,0.17364852,0.0073674847,0.012815284,0.021514367,150.65116279069767,0.8189337093296439,0.8189337093296439,0.42342978624930216,1.0
7950000,0.7166749,15.0,0.25916016,0.35320443,0.0022273252,0.07161257,7.3550706e-05,0.17355068,0.0073577133,0.013660997,0.038471326,160.8,0.8398684069122139,0.8398684069122139,0.49807865898382214,1.0
7980000,0.6626534,15.0,0.2429845,0.34289387,0.002851098,0.06879834,7.345252e-05,0.1734525,0.0073479046,0.013311466,0.041032415,383.6090909090909,0.37078361267393284,0.37078361267393284,1.1505114573223347,1.0
8010000,0.6339199,15.0,0.2863401,0.33734372,0.0027538647,0.068094715,7.335313e-05,0.1733531,0.0073379762,0.013501589,0.030415228,257.89690721649487,0.6839789334096407,0.6839789334096407,0.7428099829384959,1.0
8040000,0.6482268,15.0,0.25186208,0.32965204,0.0028107346,0.06713782,7.325075e-05,0.17325072,0.007327747,0.013554671,0.033762157,292.17699115044246,0.509317525254007,0.509317525254007,0.9036726492759363,1.0
8070000,0.6225111,15.0,0.27994817,0.32625654,0.003129154,0.06899349,7.314894e-05,0.17314892,0.007317577,0.01288662,0.037885316,250.34188034188034,0.6361137758940458,0.6361137758940458,0.7202409046124024,1.0
8100000,0.7377085,15.0,0.2678598,0.3412508,0.0027248715,0.06952106,7.3049385e-05,0.17304935,0.0073076305,0.013825059,0.041613307,298.6601941747573,0.5719809359028226,0.5719809359028226,0.883213971080702,1.0
8130000,0.6741826,15.0,0.32763654,0.3431689,0.0026932966,0.069538034,7.295092e-05,0.1729509,0.0072977953,0.012167896,0.027073994,247.15652173913043,0.6397321553981823,0.6397321553981823,0.7186197701396178,1.0
8160000,0.6670627,15.0,0.2646261,0.33372775,0.008750028,0.07211251,7.285236e-05,0.17285232,0.007287948,0.0138462065,0.03352745,294.71,0.5451919778436423,0.5451919778436423,1.050077664013952,1.0
8190000,0.6767953,15.0,0.26325995,0.3333879,0.0028299908,0.0730509,7.275348e-05,0.17275344,0.0072780713,0.013517936,0.03661255,288.15533980582524,0.5758485245039162,0.5758485245039162,0.8524141611070236,1.0
8220000,0.74049,15.0,0.26601171,0.33704433,0.00268827,0.06847288,7.2650924e-05,0.1726509,0.0072678253,0.013661024,0.033976573,265.3942307692308,0.5902903664570588,0.5902903664570588,0.7747473838389851,1.0
8250000,0.74749684,15.0,0.21509825,0.3235867,0.0025301778,0.07070276,7.2549585e-05,0.17254958,0.0072577023,0.01365339,0.037517775,320.7070707070707,0.4670545248822732,0.4670545248822732,0.9999626885083589,1.0
8280000,0.68864316,15.0,0.23662548,0.3227175,0.0023685673,0.06791139,7.245072e-05,0.17245069,0.0072478247,0.0131295165,0.03484369,304.89690721649487,0.5507071961447135,0.5507071961447135,0.8927067179693696,1.0
8310000,0.6904554,15.0,0.22733214,0.33285746,0.0028118144,0.068100564,7.235171e-05,0.17235169,0.007237933,0.013026276,0.033150423,331.6701030927835,0.4826742068086703,0.4826742068086703,0.9721229193952972,1.0
8340000,0.6379655,15.0,0.28163585,0.32456937,0.0028055913,0.068962574,7.224981e-05,0.1722498,0.007227754,0.012663501,0.02719348,241.0655737704918,0.6395814979777616,0.6395814979777616,0.6818967869254846,1.0
8370000,0.56293565,15.0,0.38087037,0.3143753,0.002861193,0.06825211,7.214695e-05,0.17214693,0.0072174775,0.012240814,0.034793537,219.81333333333333,0.6922586517035961,0.6922586517035961,0.5891258626586447,1.0
8400000,0.61271954,15.0,0.31307772,0.3118178,0.002813997,0.06821603,7.204793e-05,0.1720479,0.007207586,0.01240125,0.032610796,253.1764705882353,0.6808269064013774,0.6808269064013774,0.6578795006498694,1.0
8430000,0.6389199,15.0,0.30773312,0.3196719,0.0027747715,0.06731511,7.19496e-05,0.17194958,0.0071977633,0.012640121,0.0495362,278.89565217391305,0.5857017068513508,0.5857017068513508,0.7527216511401187,1.0
8460000,0.57772136,15.0,0.34615207,0.31173062,0.002787294,0.06656688,7.1850314e-05,0.1718503,0.007187844,0.01218962,0.043174595,249.44615384615383,0.6487534723078557,0.6487534723078557,0.6889926724662904,1.0
8490000,0.49902877,15.0,0.38757485,0.2933166,0.0031807385,0.06951536,7.17509e-05,0.17175089,0.0071779117,0.011121352,0.027704557,204.54861111111111,0.7326444301547276,0.7326444301547276,0.5058622367279086,1.0
8520000,0.5219033,15.0,0.33721668,0.27966437,0.0027218913,0.06882201,7.165109e-05,0.1716511,0.007167942,0.011053329,0.019379826,213.96774193548387,0.7310383853912353,0.7310383853912353,0.5088053564168513,1.0
8550000,0.57033116,15.0,0.3121515,0.2726232,0.003187778,0.06698107,7.155204e-05,0.17155202,0.007158045,0.011003887,0.01910491,259.3529411764706,0.6206237124436993,0.6206237124436993,0.6431761782328298,1.0
8580000,0.55947626,15.0,0.337086,0.25584057,0.0030770022,0.07084025,7.145279e-05,0.17145276,0.0071481313,0.011168133,0.020726997,228.22137404580153,0.6893499846937079,0.6893499846937079,0.5370724380481988,1.0
8610000,0.52392787,15.0,0.3273214,0.24590719,0.003221298,0.06599765,7.1350056e-05,0.17135002,0.0071378676,0.010482252,0.016738934,256.4824561403509,0.6382105126976967,0.6382105126976967,0.5892495859757458,1.0
8640000,0.5445375,15.0,0.37496457,0.2610678,0.003036437,0.0675299,7.124779e-05,0.17124775,0.0071276524,0.011249682,0.018974459,231.35384615384615,0.6916815205835379,0.6916815205835379,0.5381079465079193,1.0
8670000,0.57082546,15.0,0.32644543,0.27107564,0.002757149,0.06907869,7.114861e-05,0.17114857,0.007117743,0.0115900105,0.027049396,266.55555555555554,0.6112223972791228,0.6112223972791228,0.675513488003695,1.0
8700000,0.53796667,15.0,0.374836,0.2834742,0.0030196453,0.06724947,7.10488e-05,0.17104876,0.007107773,0.010976799,0.023703443,229.08759124087592,0.6905342936515808,0.6905342936515808,0.5498626047922094,1.0
8730000,0.5268798,15.0,0.34913573,0.28699604,0.0028591654,0.06949541,7.095083e-05,0.17095082,0.007097986,0.011415479,0.016426574,216.51968503937007,0.7219374856795184,0.7219374856795184,0.5390578391088638,1.0
8760000,0.5383678,15.0,0.28535688,0.25867447,0.0029681232,0.06784359,7.085176e-05,0.17085174,0.007088088,0.011200497,0.01931019,249.61206896551724,0.644457376845505,0.644457376845505,0.6092828754781057,1.0
8790000,0.5608492,15.0,0.27640682,0.25715768,0.002934519,0.06879286,7.075232e-05,0.17075232,0.0070781535,0.010547092,0.02413387,271.43636363636364,0.6221891733574437,0.6221891733574437,0.6294764005201491,1.0
8820000,0.60000616,15.0,0.33727226,0.2780626,0.0026313213,0.07122996,7.065032e-05,0.17065027,0.007067964,0.011744698,0.033245392,232.36029411764707,0.6572926290442839,0.6572926290442839,0.570218006032519,1.0
8850000,0.57010245,15.0,0.3392428,0.2931026,0.0028962605,0.07052737,7.054803e-05,0.17054799,0.0070577464,0.010828718,0.027184704,217.24242424242425,0.7053862465474442,0.7053862465474442,0.5306269198794714,1.0
8880000,0.56189376,15.0,0.30370983,0.275415,0.0028762382,0.06816456,7.044894e-05,0.17044891,0.0070478464,0.01064303,0.021389829,251.12605042016807,0.6335266504436732,0.6335266504436732,0.5801029228508318,1.0
8910000,0.55501086,15.0,0.30181405,0.27317864,0.0029116166,0.07059011,7.0349684e-05,0.17034967,0.0070379307,0.010612519,0.019690242,252.3859649122807,0.6422982285158676,0.6422982285158676,0.5835903928075966,1.0
8940000,0.6050219,15.0,0.32496262,0.27942798,0.0028525784,0.06924879,7.025032e-05,0.17025028,0.0070280037,0.010201122,0.027147945,250.61864406779662,0.6561152362975023,0.6561152362975023,0.5585610813903228,1.0
8970000,0.63416904,15.0,0.31323683,0.27710682,0.0033546484,0.06895438,7.0150425e-05,0.17015041,0.007018025,0.011140554,0.03384392,263.23893805309734,0.6110053421663386,0.6110053421663386,0.6216564149612428,1.0
9000000,0.551803,15.0,0.34964547,0.2709075,0.0034230046,0.069163725,7.005093e-05,0.17005089,0.0070080855,0.009914094,0.022762585,245.992700729927,0.6529463597073935,0.6529463597073935,0.5560043862501186,1.0
9030000,0.5893408,15.0,0.33217242,0.26390943,0.0034837772,0.07082811,6.995171e-05,0.16995169,0.006998174,0.010275485,0.028575096,236.72868217054264,0.6701984337942545,0.6701984337942545,0.5211638264978925,1.0
9060000,0.6013781,15.0,0.3515258,0.27082053,0.0027798933,0.06616227,6.98495e-05,0.16984946,0.0069879624,0.009874039,0.026112495,205.69230769230768,0.7300140499137342,0.7300140499137342,0.43369750668352935,1.0
9090000,0.6673422,15.0,0.2528104,0.25565284,0.002983844,0.07134325,6.9746915e-05,0.16974689,0.006977714,0.010229481,0.035974078,290.82474226804123,0.591909070960199,0.591909070960199,0.6196242442414531,1.0
9120000,0.65180725,15.0,0.24752656,0.26099274,0.0029226993,0.07070574,6.964767e-05,0.16964765,0.0069678,0.010625981,0.03172091,285.1826923076923,0.5801269028765651,0.5801269028765651,0.6177397285355255,1.0
9150000,0.6007405,15.0,0.30263978,0.2616559,0.002750911,0.070028625,6.954851e-05,0.16954848,0.0069578937,0.010185114,0.029351503,288.94594594594594,0.5668486305051021,0.5668486305051021,0.6357269733472988,1.0
9180000,0.47395423,15.0,0.40935445,0.25649303,0.0029870064,0.06952636,6.944978e-05,0.16944976,0.00694803,0.009306869,0.012466623,209.96951219512195,0.7212159316415435,0.7212159316415435,0.4214583322251547,1.0
9210000,0.57359177,15.0,0.31719062,0.2519544,0.003079185,0.0695777,6.935046e-05,0.16935046,0.0069381087,0.009677893,0.019203728,216.4909090909091,0.6953351197613252,0.6953351197613252,0.4633390915554923,1.0
9240000,0.5436823,15.0,0.31379175,0.27230787,0.0033072275,0.068056576,6.925208e-05,0.16925205,0.0069282795,0.009969093,0.021551007,265.08,0.5988591820001602,0.5988591820001602,0.5508798652365804,1.0
9270000,0.597956,15.0,0.31302938,0.25243682,0.0029200348,0.07001794,6.915014e-05,0.16915013,0.0069180955,0.009602143,0.021979872,260.92233009708735,0.6613708582607288,0.6613708582607288,0.56894305838923,1.0
9300000,0.52417696,15.0,0.3190071,0.2367534,0.0029610072,0.06796788,6.904722e-05,0.16904719,0.006907814,0.009806733,0.022351395,250.7810218978102,0.6471052450457013,0.6471052450457013,0.5107531877220574,1.0
9330000,0.54387885,15.0,0.33541152,0.24596886,0.0028311033,0.06830203,6.894906e-05,0.16894902,0.0068980088,0.010022633,0.021156693,238.6178861788618,0.6831759819984436,0.6831759819984436,0.5340571196749806,1.0
9360000,0.5563022,15.0,0.3218048,0.24696071,0.0030188921,0.067620754,6.885063e-05,0.16885059,0.006888175,0.010322759,0.018437397,232.45967741935485,0.6824349026003528,0.6824349026003528,0.49714499544204466,1.0
9390000,0.70712,15.0,0.24968703,0.25633603,0.0023473552,0.068195835,6.875221e-05,0.16875218,0.0068783434,0.010999715,0.027291294,269.2413793103448,0.6157655013703752,0.6157655013703752,0.6488171955062098,1.0
9420000,0.7128573,15.0,0.19946209,0.26587263,0.0025484592,0.06598388,6.8649715e-05,0.16864967,0.006868102,0.011502242,0.03432261,352.09375,0.45599784939847093,0.45599784939847093,0.8704211087699266,1.0
9450000,0.5165388,15.0,0.36813703,0.25855017,0.0031098514,0.06870469,6.8547095e-05,0.16854708,0.006857853,0.0103594335,0.01882434,236.50340136054422,0.6670634956476656,0.6670634956476656,0.5404643998418406,1.0
9480000,0.5068134,15.0,0.40153566,0.25635928,0.0025470678,0.068711214,6.8448e-05,0.16844796,0.006847951,0.009855445,0.012459443,206.74100719424462,0.7211812813397792,0.7211812813397792,0.44717785995034837,1.0
9510000,0.55675507,15.0,0.3419985,0.24775879,0.0025865212,0.069301926,6.8349575e-05,0.16834953,0.00683812,0.01002309,0.017338512,204.24137931034483,0.7448256278139913,0.7448256278139913,0.42753459583235603,1.0
9540000,0.6682382,15.0,0.2534089,0.24391285,0.002522026,0.070880845,6.8250236e-05,0.1682502,0.006828196,0.009917533,0.02003769,297.17,0.5390565492438547,0.5390565492438547,0.6293498609365538,1.0
9570000,0.5480097,15.0,0.34796777,0.2457314,0.0027548906,0.070346475,6.815124e-05,0.16815121,0.0068183066,0.009747559,0.014809243,237.32876712328766,0.6343387613693873,0.6343387613693873,0.506001025742414,1.0
9600000,0.51471776,15.0,0.34193173,0.24768722,0.0029115789,0.06943544,6.804967e-05,0.16804963,0.0068081585,0.009833764,0.022083204,238.6046511627907,0.6673124823719263,0.6673124823719263,0.5181713142137596,1.0
9630000,0.46685505,15.0,0.38437933,0.24455495,0.003418665,0.07251032,6.794768e-05,0.16794765,0.00679797,0.009652075,0.01969585,208.17333333333335,0.7299382374590675,0.7299382374590675,0.4276741625813005,1.0
9660000,0.544546,15.0,0.37220198,0.24693532,0.0026396455,0.07232437,6.784865e-05,0.16784863,0.0067880773,0.009821725,0.028175524,211.472,0.7273054982381543,0.7273054982381543,0.4376754715954372,1.0
9690000,0.5036211,15.0,0.33465776,0.2548292,0.002680057,0.066648126,6.774959e-05,0.16774955,0.0067781806,0.009413911,0.020714672,229.66666666666666,0.6645983587193295,0.6645983587193295,0.4726094589474028,1.0
9720000,0.5451188,15.0,0.26911646,0.25566667,0.0028561656,0.06822255,6.765111e-05,0.16765107,0.006768343,0.009497668,0.021836285,258.8425925925926,0.6114592414211344,0.6114592414211344,0.5207570924302908,1.0
9750000,0.5291581,15.0,0.32977718,0.27002862,0.008090705,0.06926505,6.7551635e-05,0.16755162,0.0067584044,0.010952107,0.0143541815,274.9770992366412,0.6081276759505272,0.6081276759505272,0.5674910721440728,1.0
9780000,0.5836731,15.0,0.36009738,0.2996798,0.003027135,0.06821174,6.7449284e-05,0.16744925,0.0067481804,0.010104873,0.016795734,237.1679389312977,0.6762984454058684,0.6762984454058684,0.4774793900191211,1.0
9810000,0.55800515,15.0,0.36916155,0.27133778,0.0026590885,0.07343254,6.7346795e-05,0.16734676,0.0067379423,0.009566367,0.0127284005,203.6875,0.7094506703010978,0.7094506703010978,0.6679702111223254,1.0
9840000,0.6110654,15.0,0.37159985,0.26927698,0.0026196954,0.07141204,6.724912e-05,0.1672491,0.0067281844,0.009862813,0.017128274,190.44202898550725,0.7515579568951026,0.7515579568951026,0.37639881921021023,1.0
9870000,0.65118647,15.0,0.33439496,0.27154496,0.0022482092,0.07060514,6.714983e-05,0.16714978,0.006718264,0.0102389,0.022352653,250.36752136752136,0.629909384645458,0.629909384645458,0.5702546493619935,1.0
9900000,0.6479199,15.0,0.29331338,0.2518715,0.0029085283,0.0685499,6.70502e-05,0.16705017,0.0067083123,0.009537531,0.019466517,255.89719626168224,0.6319009150578597,0.6319009150578597,0.5365179752165051,1.0
9930000,0.6520239,15.0,0.2931743,0.24067804,0.0028564646,0.06844511,6.695194e-05,0.16695192,0.0066984952,0.0096463915,0.02000198,283.6371681415929,0.5658442279142616,0.5658442279142616,0.5956278074351428,1.0
9960000,0.6840208,15.0,0.2544405,0.23002952,0.00261,0.0663891,6.685265e-05,0.16685261,0.006688576,0.009462326,0.023064623,308.20212765957444,0.5640808351813479,0.5640808351813479,0.628914831790756,1.0
9990000,0.5691223,15.0,0.27445966,0.23263761,0.003235277,0.068725064,6.674982e-05,0.16674978,0.0066783023,0.008475287,0.009966988,269.453781512605,0.599234173567886,0.599234173567886,0.5114893124192061,1.0
10020000,0.5413113,15.0,0.3562511,0.23196729,0.0031733564,0.069136314,6.664752e-05,0.16664748,0.0066680834,0.008978228,0.012316493,216.92666666666668,0.6991526168820105,0.6991526168820105,0.39849495491331544,1.0
10050000,0.53957623,15.0,0.36530733,0.23801707,0.0029204956,0.06515859,6.654887e-05,0.16654886,0.0066582295,0.009105709,0.01656443,210.72992700729927,0.7089430515783547,0.7089430515783547,0.4106499269319168,1.0
10080000,0.6113834,15.0,0.3156267,0.24247088,0.0026751854,0.071811005,6.6449975e-05,0.16644992,0.0066483496,0.0102363005,0.03078626,199.13392857142858,0.7370864708681364,0.7370864708681364,0.41568461277832586,1.0
10110000,0.5721358,15.0,0.29217607,0.24464808,0.0026584696,0.0689864,6.635044e-05,0.16635044,0.0066384063,0.009511665,0.023539497,309.0265486725664,0.513752193643456,0.513752193643456,0.6703575677362031,1.0
10140000,0.49232948,15.0,0.34609467,0.24315575,0.003020236,0.068651475,6.625175e-05,0.16625173,0.0066285464,0.008391227,0.012706448,245.90298507462686,0.6717089411260476,0.6717089411260476,0.44911417392701075,1.0
10170000,0.5639294,15.0,0.33678862,0.24827038,0.0027246012,0.065049835,6.615188e-05,0.16615185,0.0066185705,0.008911853,0.017554546,211.5483870967742,0.7242499839875006,0.7242499839875006,0.3967820959195735,1.0
10200000,0.6030897,15.0,0.3162063,0.25859672,0.0028681962,0.0700118,6.605201e-05,0.16605197,0.006608593,0.009409167,0.0257849,266.9911504424779,0.6202385798750216,0.6202385798750216,0.5252018467310751,1.0
10230000,0.6072491,15.0,0.3196562,0.26778468,0.0031617947,0.06876868,6.595279e-05,0.16595276,0.0065986803,0.009577839,0.03368915,251.8595041322314,0.6571735383188428,0.6571735383188428,0.5222819597635433,1.0
10260000,0.5782443,15.0,0.36239088,0.26707086,0.003066357,0.06997253,6.585049e-05,0.16585045,0.0065884604,0.009712513,0.035751104,240.19847328244273,0.652044597783914,0.652044597783914,0.48203076128131495,1.0
10290000,0.57289773,15.0,0.39513615,0.26868314,0.002907547,0.068953946,6.574786e-05,0.16574784,0.006578208,0.009492933,0.028362868,217.33802816901408,0.7026283561337924,0.7026283561337924,0.45171772106715763,1.0
10320000,0.5190621,15.0,0.37525165,0.2440756,0.0031355175,0.068071686,6.564926e-05,0.16564922,0.0065683583,0.008599865,0.011884205,229.28682170542635,0.7194015120959464,0.7194015120959464,0.4227898810094379,1.0
10350000,0.59516656,15.0,0.2992971,0.23999906,0.0030397193,0.0694845,6.555065e-05,0.1655506,0.0065585054,0.008916774,0.018700933,235.47706422018348,0.6910972321799042,0.6910972321799042,0.45103020721687637,1.0
10380000,0.5927737,15.0,0.32020018,0.24441002,0.0028507172,0.06614691,6.545185e-05,0.16545181,0.0065486357,0.008974882,0.025383146,257.7936507936508,0.6280815821886062,0.6280815821886062,0.4759180170735344,1.0
10410000,0.5122034,15.0,0.38016254,0.24881901,0.003259707,0.066239044,6.5350316e-05,0.1653503,0.0065384936,0.008520902,0.021117957,233.25531914893617,0.6565114137849637,0.6565114137849637,0.43170870082020496,1.0
10440000,0.48876458,15.0,0.34687474,0.25353694,0.002863203,0.0717446,6.52471e-05,0.16524707,0.0065281824,0.0087581985,0.013992085,227.45833333333334,0.6940710564290197,0.6940710564290197,0.43309712578727255,1.0
10470000,0.5827797,15.0,0.33379483,0.25717434,0.0031052511,0.069365434,6.514723e-05,0.1651472,0.0065182047,0.009021057,0.02401409,248.625,0.6691916516671578,0.6691916516671578,0.46589232558617366,1.0
10500000,0.6116249,15.0,0.29913443,0.2406622,0.0028655888,0.06534229,6.50477e-05,0.16504766,0.006508262,0.009088518,0.01890308,256.8521739130435,0.6139861901515516,0.6139861901515516,0.5075918082629556,1.0
10530000,0.582244,15.0,0.28836238,0.23562875,0.0031918262,0.0680931,6.4948894e-05,0.16494887,0.0064983913,0.008953398,0.022502074,246.51239669421489,0.6377305643371314,0.6377305643371314,0.46445620813491667,1.0
10560000,0.58085304,15.0,0.3307777,0.2486354,0.0036007736,0.06674532,6.4850035e-05,0.16485001,0.0064885155,0.009499348,0.019322725,230.01526717557252,0.6706976964501025,0.6706976964501025,0.45770677304933316,1.0
10590000,0.6018976,15.0,0.2815687,0.24267274,0.0033365726,0.07014723,6.4750515e-05,0.16475047,0.006478572,0.009647156,0.025645683,283.40909090909093,0.6256363446739587,0.6256363446739587,0.5690921513935212,1.0
10620000,0.5127515,15.0,0.34125486,0.23889054,0.0032659494,0.068895355,6.465207e-05,0.16465203,0.0064687384,0.0086412495,0.011599028,224.15384615384616,0.714273832566463,0.714273832566463,0.4329751264053182,1.0
10650000,0.49306658,15.0,0.37328908,0.23748854,0.0028455858,0.06914468,6.4553045e-05,0.16455302,0.0064588464,0.0087827165,0.0153203,219.40140845070422,0.7101464657716348,0.7101464657716348,0.40852798339353324,1.0
10680000,0.44934064,15.0,0.38968238,0.24740419,0.002825096,0.066825554,6.445075e-05,0.16445072,0.006448626,0.00887701,0.013919263,206.5109489051095,0.733025167606495,0.733025167606495,0.408143074237914,1.0
10710000,0.4800071,15.0,0.3803232,0.23111719,0.0029592488,0.06761913,6.4348256e-05,0.16434824,0.006438388,0.008301163,0.015235265,232.23357664233578,0.689510127340538,0.689510127340538,0.40387807193252706,1.0
10740000,0.46420693,15.0,0.3755449,0.22484128,0.0030641225,0.06701673,6.424887e-05,0.16424884,0.0064284583,0.008659426,0.022080133,196.54666666666665,0.7491453203558922,0.7491453203558922,0.3708583333172525,1.0
10770000,0.48341432,15.0,0.3295261,0.21146451,0.0028092437,0.067599736,6.415057e-05,0.16415055,0.0064186393,0.008140197,0.011822611,251.03305785123968,0.6355032602050266,0.6355032602050266,0.430364434202736,1.0
10800000,0.4795255,15.0,0.33956954,0.223735,0.0032135476,0.06859885,6.405151e-05,0.16405149,0.006408743,0.008259212,0.012976135,220.8790322580645,0.696705677039255,0.696705677039255,0.3997483144218965,1.0
10830000,0.4459062,15.0,0.37754023,0.2290346,0.0028383525,0.069623426,6.3951964e-05,0.16395192,0.0063987975,0.0077912244,0.011836707,214.86567164179104,0.7119496173328823,0.7119496173328823,0.3622585451230407,1.0
10860000,0.4001553,15.0,0.37105945,0.21870945,0.0031258648,0.06929241,6.385239e-05,0.16385238,0.0063888514,0.007529259,0.009229986,218.30573248407643,0.7052165450658768,0.7052165450658768,0.34713302969051657,1.0
10890000,0.49125844,15.0,0.35331342,0.18800685,0.002608445,0.06969418,6.3750726e-05,0.16375068,0.006378693,0.007390206,0.017965764,201.51127819548873,0.7294560445077491,0.7294560445077491,0.3132996001055069,1.0
10920000,0.5341246,15.0,0.3245456,0.20566186,0.0026181203,0.06678935,6.364863e-05,0.1636486,0.0063684946,0.008454927,0.025372563,244.27678571428572,0.6484374819057328,0.6484374819057328,0.42784968061563894,1.0
10950000,0.52307343,15.0,0.3666631,0.21928129,0.0030301258,0.06853147,6.354993e-05,0.1635499,0.0063586337,0.0083589265,0.013332969,234.94244604316546,0.6803699848907334,0.6803699848907334,0.42823343126968083,1.0
10980000,0.51176375,15.0,0.38817984,0.22166294,0.0028810294,0.06949874,6.345135e-05,0.16345131,0.0063487864,0.008138151,0.015586944,222.20805369127515,0.7039221337177609,0.7039221337177609,0.3897662538997579,1.0
11010000,0.52185357,15.0,0.33892447,0.22671676,0.0027129182,0.068300195,6.3352054e-05,0.16335201,0.006338867,0.008068051,0.022374308,204.98290598290598,0.7437025505380753,0.7437025505380753,0.35819967157947713,1.0
11040000,0.5386647,15.0,0.2921249,0.22323759,0.0026596491,0.07162304,6.325253e-05,0.1632525,0.0063289246,0.008452753,0.021085596,262.672131147541,0.6061098192070351,0.6061098192070351,0.47063962593827335,1.0
11070000,0.5341535,15.0,0.32049042,0.22808155,0.003062881,0.0679735,6.315269e-05,0.16315265,0.00631895,0.007881005,0.009322806,244.27868852459017,0.6553768466942567,0.6553768466942567,0.4149931038610545,1.0
11100000,0.5167997,15.0,0.31218964,0.21199594,0.0034764034,0.06973448,6.305104e-05,0.16305102,0.0063087954,0.007169006,0.0074906037,245.21774193548387,0.6598191853761673,0.6598191853761673,0.38194980221427977,1.0
11130000,0.46890417,15.0,0.35905948,0.22896111,0.0030591919,0.06899716,6.2949235e-05,0.16294919,0.0062986244,0.0071122344,0.008428398,221.6412213740458,0.7019740322618994,0.7019740322618994,0.33694939410939584,1.0
11160000,0.4991598,15.0,0.37341705,0.2526662,0.0032873687,0.071213625,6.28502e-05,0.16285017,0.0062887305,0.007584321,0.010944678,215.84172661870502,0.7049798415504771,0.7049798415504771,0.3339448762779533,1.0
11190000,0.50278455,15.0,0.36907476,0.24810219,0.0034290513,0.06825094,6.275098e-05,0.16275094,0.0062788194,0.0073072365,0.00903148,215.36666666666667,0.7050577032086033,0.7050577032086033,0.34665708498554243,1.0
