Steps,Policy/Entropy,Environment/Lesson/SimplePathFinding,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1050000,1.1105855,5.0,0.42821556,1.4591346,125.18502202643172,0.1997697,0.492827,0.00026895796,0.18965265,0.008966299,0.07257864,0.089954,0.9164220691230651,0.9164220691230651,1.0465067791047733,1.0
1080000,1.055718,5.0,0.35080165,1.4096454,131.51785714285714,1.2698754,0.51877075,0.00026805146,0.18935049,0.008936112,0.11091626,0.10070801,0.9071012919383317,0.9071012919383317,4.707036574997393,1.0
1110000,1.0300429,5.0,0.453379,1.097246,114.51937984496124,0.0055150744,0.5051574,0.00026714924,0.18904974,0.008906069,0.03519222,0.063126124,0.9388174417811309,0.9388174417811309,0.7602830674939666,1.0
1140000,1.0146806,5.0,0.39209533,0.9781808,136.38955823293173,0.0056795347,0.4972789,0.00026621603,0.18873867,0.008874992,0.0323103,0.07612242,0.8950557343539645,0.8950557343539645,0.948889774293257,1.0
1170000,0.98198706,5.0,0.50200254,0.9512868,73.69418960244649,0.004555474,0.58201176,0.00026535036,0.18845011,0.008846166,0.03013008,0.06741005,0.9653107694708384,0.9653107694708384,0.4338842512609867,1.0
1200000,0.8895777,6.0,0.52894366,0.88808167,50.916256157635466,0.004540649,0.60432506,0.00026442925,0.18814307,0.008815494,0.028373532,0.04826175,0.9681091353481198,0.9681091353481198,0.35760177660871434,1.0
1230000,0.95822775,7.0,0.4965312,1.0818378,103.34615384615384,0.010220412,0.523146,0.00026358492,0.18786167,0.008787378,0.04844826,0.13520022,0.9499307210186878,0.9499307210186878,1.0404251722649795,1.0
1260000,1.0328578,7.0,0.31779614,1.0400988,384.3592233009709,0.009204795,0.48263773,0.00026262348,0.18754116,0.008755361,0.05034679,0.09728752,0.7059115714932743,0.7059115714932743,4.177104869347654,1.0
1290000,1.1022738,7.0,0.43884322,1.0153192,376.76190476190476,0.008122596,0.4370743,0.00026176532,0.18725513,0.008726786,0.04536901,0.10591468,0.7909362221109695,0.7909362221109695,3.1678931378907915,1.0
1320000,1.1280755,7.0,0.29816502,1.0662186,737.1063829787234,0.006163545,0.40026268,0.0002608462,0.18694872,0.008696178,0.04367449,0.13420604,0.4657708170513312,0.4657708170513312,6.372918947134167,1.0
1350000,1.1308808,7.0,0.18730332,1.1566598,752.2631578947369,0.0052730846,0.42957518,0.0002599545,0.18665151,0.008666486,0.045691118,0.07733553,0.38084144599554015,0.38084144599554015,8.10991407667355,1.0
1380000,1.1276592,7.0,0.15324545,0.9838792,662.2826086956521,0.016306909,0.44702128,0.00025907237,0.18635748,0.008637109,0.050110042,0.10035289,0.4726666476163599,0.4726666476163599,6.889254403776593,1.0
1410000,1.1147175,7.0,0.2157207,1.0159461,590.8269230769231,0.0038477571,0.43751165,0.00025814952,0.18604983,0.008606378,0.035974894,0.07430756,0.5033183526627871,0.5033183526627871,4.525238684321544,1.0
1440000,1.2110009,7.0,0.24990256,0.9580006,569.3461538461538,0.0053819055,0.4408074,0.0002572459,0.18574864,0.008576288,0.038554944,0.12310755,0.644838877712135,0.644838877712135,4.556852924361549,1.0
1470000,1.23332,7.0,0.25091586,0.8180937,590.936170212766,0.002649105,0.4138048,0.00025633874,0.18544623,0.008546079,0.0350813,0.098527744,0.49355331510305406,0.49355331510305406,4.267138223432832,1.0
1500000,1.2183454,7.0,0.21173047,0.9517334,567.3333333333334,0.0061406875,0.438963,0.00025542456,0.1851415,0.008515636,0.045200817,0.07305821,0.5419120541934309,0.5419120541934309,4.903373876779244,1.0
1530000,1.1622969,7.0,0.2657521,1.097071,557.1896551724138,0.0049242536,0.45708692,0.00025452342,0.18484113,0.008485629,0.03919963,0.05769743,0.5751472572034055,0.5751472572034055,5.006489513814449,1.0
1560000,1.0884807,7.0,0.35992578,0.89811945,302.85057471264366,0.092122406,0.43258765,0.00025365077,0.18455026,0.008456569,0.049933847,0.0921595,0.8070322120769157,0.8070322120769157,2.183696190102233,1.0
1590000,1.173964,7.0,0.2829319,1.0594738,541.9661016949152,0.18168008,0.42570662,0.00025274858,0.18424952,0.0084265275,0.05491403,0.090393715,0.5717254104881974,0.5717254104881974,8.668593353828637,1.0
1620000,1.155723,7.0,0.3620297,0.840388,314.2926829268293,0.0045867553,0.4149032,0.00025185428,0.18395141,0.008396746,0.03282612,0.0585709,0.8132035632484725,0.8132035632484725,2.1757344642565366,1.0
1650000,1.1563876,7.0,0.3619115,0.78394645,425.038961038961,0.0051901215,0.39524,0.00025096527,0.1836551,0.008367143,0.030103667,0.06716833,0.6956694313428469,0.6956694313428469,3.0346819715212203,1.0
1680000,1.1768684,7.0,0.25815728,0.79145193,442.43636363636364,0.0035167038,0.40447697,0.00025005388,0.1833513,0.008336794,0.031158436,0.0837072,0.6906701664914164,0.6906701664914164,2.72766931833732,1.0
1710000,1.1675545,7.0,0.22676465,0.8062983,532.8035714285714,0.004154284,0.42812935,0.00024915172,0.18305056,0.008306751,0.042164143,0.05636908,0.6285449823364615,0.6285449823364615,3.9348625502044645,1.0
1740000,1.0977328,7.0,0.25696442,0.7677086,386.5,0.0036296807,0.42618337,0.00024821394,0.18273795,0.008275523,0.028244976,0.0757578,0.6798888802528381,0.6798888802528381,2.7848607108824783,1.0
1770000,1.1685749,7.0,0.30331424,0.66295016,389.01666666666665,0.0041027325,0.4021589,0.00024734117,0.18244705,0.00824646,0.03164827,0.055282675,0.7301805868967256,0.7301805868967256,2.1461529884376187,1.0
1800000,1.0579392,7.0,0.36918113,0.72279525,314.4811320754717,0.0044177403,0.4128036,0.00024644207,0.18214735,0.00821652,0.036163714,0.07160562,0.7696411665894237,0.7696411665894237,2.146430145547378,1.0
1830000,1.1041865,7.0,0.3329398,0.6828834,307.73118279569894,0.014748268,0.41951418,0.0002455483,0.18184945,0.008186759,0.027792016,0.050795514,0.7862085006497008,0.7862085006497008,2.052195717283386,1.0
1860000,1.1061912,7.0,0.35254717,0.67692196,388.4235294117647,0.0034620534,0.42001793,0.00024464907,0.18154968,0.008156812,0.03215687,0.052429814,0.71516435790336,0.71516435790336,2.264344414589049,1.0
1890000,1.1267,7.0,0.3979084,0.67986614,305.57142857142856,0.012700489,0.44126493,0.00024376191,0.18125397,0.00812727,0.028258622,0.0835105,0.793240391056646,0.793240391056646,1.7377608914323377,1.0
1920000,1.0531344,7.0,0.47956637,0.91864777,195.83333333333334,0.04080058,0.4564516,0.0002428726,0.18095753,0.008097655,0.04912322,0.057264272,0.8815674348626026,0.8815674348626026,2.0778968392459807,1.0
1950000,1.1322103,7.0,0.32198837,0.8687422,395.5280898876405,0.009613166,0.41943988,0.00024195296,0.18065098,0.008067032,0.035601955,0.055616833,0.6918554099568401,0.6918554099568401,2.8128531779757284,1.0
1980000,1.0794815,7.0,0.4237372,0.8240393,215.16528925619835,0.012794209,0.44240132,0.00024103768,0.18034588,0.008036552,0.029897636,0.08582832,0.86439273878932,0.86439273878932,1.1811696412191997,1.0
2010000,1.1905845,7.0,0.2779158,0.9875727,495.9076923076923,0.03209446,0.40926072,0.00024012144,0.1800405,0.008006043,0.048555173,0.10105434,0.5666901540682941,0.5666901540682941,5.377724466020943,1.0
2040000,0.9862724,7.0,0.3936897,0.80060637,219.28030303030303,0.00438202,0.4757397,0.00023925396,0.17975129,0.007977155,0.026066376,0.039726656,0.8595207075455359,0.8595207075455359,1.381130494017686,1.0
2070000,1.035915,7.0,0.37045804,0.73050785,275.0854700854701,0.0031764195,0.43162253,0.00023835806,0.17945267,0.007947321,0.025439383,0.071159236,0.7850558511107355,0.7850558511107355,1.3512656634237181,1.0
2100000,1.0358514,7.0,0.35752234,0.74155796,277.00961538461536,0.003035476,0.41811776,0.00023744687,0.17914894,0.0079169795,0.027885998,0.037882578,0.796964144755928,0.796964144755928,1.50338066070569,1.0
2130000,1.0607574,7.0,0.4310777,0.6910899,271.625,0.003482153,0.45568177,0.00023653293,0.1788443,0.007886544,0.023014883,0.04254917,0.8286504251962035,0.8286504251962035,1.4812441802878156,1.0
2160000,0.9756128,7.0,0.40852255,0.8038025,213.40816326530611,0.011189087,0.46380156,0.00023563212,0.17854403,0.007856549,0.037456095,0.08537791,0.8625040478702333,0.8625040478702333,1.7116594109212275,1.0
2190000,1.0440303,7.0,0.4057822,0.6786406,211.02542372881356,0.0033014407,0.430923,0.00023473626,0.17824538,0.007826716,0.022163626,0.04417704,0.9021568954761686,0.9021568954761686,0.8417643498115498,1.0
2220000,0.9972542,7.0,0.38557255,0.65935814,226.90714285714284,0.0035905961,0.46273962,0.00023384532,0.17794843,0.0077970475,0.027520057,0.04870562,0.8219538374797447,0.8219538374797447,1.3157014715895579,1.0
2250000,0.96358085,7.0,0.4263897,0.59319943,190.22875816993465,0.003580778,0.46196568,0.00023295739,0.17765245,0.0077674794,0.02231047,0.04689666,0.8869149294476231,0.8869149294476231,0.9609573558698614,1.0
2280000,0.9265161,7.0,0.5023487,0.7019957,164.55913978494624,0.0035595465,0.45320222,0.0002320523,0.17735076,0.0077373404,0.027968701,0.06197896,0.8945529709393913,0.8945529709393913,0.8413259673058181,1.0
2310000,0.9257206,7.0,0.44510219,0.6411561,171.09876543209876,0.0031690255,0.4809763,0.00023116705,0.17705567,0.007707861,0.027829256,0.041543446,0.8907554835626265,0.8907554835626265,0.857141061815172,1.0
2340000,0.98641706,7.0,0.28041184,0.6523673,283.35714285714283,0.00341883,0.4369245,0.00023025296,0.17675097,0.007677422,0.025150072,0.05177433,0.7796429830873124,0.7796429830873124,1.6314020965283162,1.0
2370000,1.0028102,7.0,0.36606735,0.6159811,226.71653543307087,0.003937635,0.42239323,0.00022935525,0.17645171,0.007647527,0.023309633,0.045703907,0.8652921810862608,0.8652921810862608,1.052267699575168,1.0
2400000,1.0296857,7.0,0.438387,0.6693977,232.5785123966942,0.0040311585,0.46950293,0.00022847802,0.17615934,0.007618317,0.035942473,0.0842907,0.8445767936110496,0.8445767936110496,1.489088529229164,1.0
2430000,1.1001221,7.0,0.31265274,0.6083601,296.05102040816325,0.0028303745,0.40757206,0.00022756612,0.17585537,0.0075879507,0.023537477,0.06544861,0.7789896804954588,0.7789896804954588,1.65812798938954,1.0
2460000,1.0630015,7.0,0.368702,0.48040813,303.5247524752475,0.0029182814,0.40386686,0.00022666297,0.1755543,0.007557875,0.024510251,0.06806151,0.8009431291298539,0.8009431291298539,1.3148668232081713,1.0
2490000,1.0677543,7.0,0.35691065,0.463975,252.43859649122808,0.0031775008,0.44500664,0.00022575949,0.17525317,0.0075277896,0.022962492,0.06647288,0.8063351290451514,0.8063351290451514,1.2266493185616292,1.0
2520000,1.0966302,7.0,0.32865292,0.49973398,270.16814159292034,0.0025198124,0.43177947,0.00022484995,0.17494999,0.007497502,0.023615228,0.066001855,0.7727025778771475,0.7727025778771475,1.3344297091685364,1.0
2550000,1.0562307,7.0,0.34561032,0.63559455,272.9059829059829,0.0032166278,0.42831182,0.00022394754,0.17464915,0.0074674515,0.03176885,0.090178825,0.7899867179515088,0.7899867179515088,1.726106522456471,1.0
2580000,1.0426602,7.0,0.4092146,0.5770067,212.75396825396825,0.0030630915,0.44315556,0.00022305505,0.17435166,0.007437732,0.021069879,0.06101202,0.8592068631457919,0.8592068631457919,0.9992375070129642,1.0
2610000,1.0886556,7.0,0.2948839,0.5855791,353.96774193548384,0.0032916162,0.42585832,0.00022214964,0.17404987,0.007407582,0.029420476,0.07632127,0.7505844357113044,0.7505844357113044,2.0506160041938224,1.0
2640000,1.0237392,7.0,0.36378735,0.56437516,197.67123287671234,0.003259272,0.48403132,0.00022126781,0.17375591,0.0073782173,0.020919789,0.05203321,0.86754594176907,0.86754594176907,0.9177609412251292,1.0
2670000,0.9478969,7.0,0.42768288,0.5553587,183.9787234042553,0.0032368717,0.45725584,0.00022034133,0.1734471,0.007347365,0.022579256,0.049613673,0.8785066638555792,0.8785066638555792,0.8496650379513286,1.0
2700000,0.93824035,7.0,0.4376594,0.59756035,145.4375,0.0051654815,0.48168805,0.0002194158,0.17313859,0.007316544,0.02693911,0.06869426,0.9231197775065244,0.9231197775065244,0.7073409698780749,1.0
2730000,1.0165508,7.0,0.35477355,0.58254117,238.63934426229508,0.0031340776,0.45107362,0.00021854215,0.17284738,0.0072874525,0.025290165,0.056446884,0.8372776808201774,0.8372776808201774,1.3394889973319513,1.0
2760000,1.0044348,7.0,0.33870488,0.60571426,238.96,0.003271044,0.42162415,0.00021764424,0.17254806,0.0072575505,0.028265985,0.09071745,0.8082983970046044,0.8082983970046044,1.2910752159059047,1.0
2790000,1.0551009,7.0,0.31922078,0.6737134,316.4950495049505,0.0033616046,0.41545385,0.00021672586,0.17224194,0.0072269696,0.027224762,0.080354825,0.7720843674615026,0.7720843674615026,1.7824570530792698,1.0
2820000,0.97839993,7.0,0.3923134,0.6741562,188.3221476510067,0.004526453,0.48515275,0.00021582704,0.17194232,0.0071970387,0.025013905,0.06976764,0.8815137196600048,0.8815137196600048,1.1042426220305703,1.0
2850000,0.84548503,7.0,0.51841074,0.62856436,152.92237442922374,0.0033393132,0.50011986,0.00021496795,0.17165597,0.007168431,0.01905482,0.043665756,0.9060283759692768,0.9060283759692768,0.6593786754418869,1.0
2880000,1.029125,7.0,0.37105563,0.5630465,220.18571428571428,0.002620955,0.47163275,0.00021405806,0.17135265,0.007138131,0.023495883,0.058708303,0.8644320593990442,0.8644320593990442,1.0039985310926123,1.0
2910000,0.9290988,7.0,0.4394712,0.5677212,141.36024844720498,0.0032761921,0.48788092,0.00021316254,0.17105417,0.0071083116,0.023120642,0.046621583,0.9121491199261264,0.9121491199261264,0.7053969023389774,1.0
2940000,0.8614449,7.0,0.40849397,0.66414,187.33128834355827,0.0052713533,0.47977945,0.00021227889,0.17075963,0.007078885,0.032041214,0.089302815,0.8666906205704435,0.8666906205704435,1.0807065182132647,1.0
2970000,0.86985683,7.0,0.40556386,0.6009744,173.53439153439155,0.002744622,0.45584035,0.00021138063,0.17046018,0.007048973,0.018558215,0.06369888,0.8689329851149898,0.8689329851149898,0.9131160104532063,1.0
3000000,0.88724536,7.0,0.44209775,0.5670274,153.1505376344086,0.0036608416,0.45670015,0.00021047772,0.17015924,0.0070189065,0.024498573,0.059818562,0.8943397777762202,0.8943397777762202,0.6986445381733183,1.0
3030000,0.89026135,7.0,0.44294798,0.6425641,159.91878172588832,0.003139884,0.48754996,0.00020955366,0.16985123,0.006988136,0.02254001,0.050409928,0.883700511197454,0.883700511197454,0.8156751418947098,1.0
3060000,0.8731757,7.0,0.46495554,0.6879142,165.68229166666666,0.005830948,0.47672895,0.00020862624,0.16954206,0.006957253,0.02365503,0.056201298,0.9045821965832985,0.9045821965832985,0.7760826193517883,1.0
3090000,0.8603355,7.0,0.49291256,0.6794818,156.82978723404256,0.0036539817,0.47199953,0.00020772837,0.1692428,0.0069273533,0.023208482,0.04729333,0.8969393565537448,0.8969393565537448,0.8623817302360932,1.0
3120000,0.92879415,7.0,0.4213199,0.6158709,214.00757575757575,0.0033960247,0.47333336,0.00020683595,0.16894533,0.006897637,0.023568232,0.050499637,0.860151121126754,0.860151121126754,1.0451310149821125,1.0
3150000,0.8750042,7.0,0.43377313,0.5397457,172.53179190751445,0.0029966913,0.45426893,0.00020594485,0.16864826,0.0068679615,0.022475405,0.056862775,0.8786737404805322,0.8786737404805322,0.8029405516702369,1.0
3180000,0.93405294,7.0,0.38982624,0.8354081,186.34666666666666,0.27025065,0.4318719,0.00020506061,0.16835351,0.0068385173,0.057466704,0.06338669,0.8684888066841172,0.8684888066841172,1.078901727830379,1.0
3210000,0.9078635,7.0,0.4164213,0.68458444,180.92655367231637,0.049231578,0.4395054,0.00020413254,0.16804416,0.006807611,0.03882118,0.055349514,0.8768176095644858,0.8768176095644858,2.454576673345979,1.0
3240000,0.961718,7.0,0.36236873,0.48920086,199.73509933774835,0.002741415,0.44992536,0.0002032334,0.16774444,0.0067776707,0.020430816,0.06925931,0.873953891893873,0.873953891893873,0.7581039545331876,1.0
3270000,0.9527501,7.0,0.36930552,0.48769304,216.14893617021278,0.0028713085,0.47201785,0.00020233469,0.1674449,0.006747744,0.019594489,0.050975483,0.8421610220171073,0.8421610220171073,0.9277766517856542,1.0
3300000,0.8473092,7.0,0.43575662,0.52419466,169.67948717948718,0.003267594,0.46448126,0.00020146687,0.16715561,0.0067188446,0.024688853,0.06878301,0.8965499954051283,0.8965499954051283,0.7584837242422333,1.0
3330000,0.8750728,7.0,0.3949446,0.58157194,177.05232558139534,0.0026272675,0.43709847,0.00020054971,0.1668499,0.006688304,0.020194514,0.030552631,0.8690414140386694,0.8690414140386694,0.8301042382048784,1.0
3360000,0.89633006,7.0,0.41270864,0.5178897,198.46511627906978,0.005496938,0.4447778,0.00019963647,0.16654548,0.0066578933,0.020133194,0.037264924,0.8690603522683037,0.8690603522683037,0.8557872232490566,1.0
3390000,0.9167609,7.0,0.41422698,0.49796715,175.56969696969696,0.003002451,0.44049746,0.00019872357,0.16624118,0.0066274926,0.02048858,0.037773307,0.8873863316008023,0.8873863316008023,0.7025573396598284,1.0
3420000,0.87496096,7.0,0.4593469,0.523606,166.34408602150538,0.002815819,0.47839507,0.00019784096,0.16594698,0.0065981015,0.019053968,0.037780162,0.9023285678454808,0.9023285678454808,0.6817853326795908,1.0
3450000,0.81907004,7.0,0.47537324,0.8456421,139.1705069124424,0.032967582,0.42152125,0.00019694213,0.16564737,0.00656817,0.05614086,0.04742626,0.9163513631305912,0.9163513631305912,1.5382560746172782,1.0
3480000,0.81591386,7.0,0.5250177,0.69567573,126.96666666666667,0.28730673,0.5158971,0.00019605063,0.16535021,0.0065384856,0.06261209,0.05980831,0.931386861445035,0.931386861445035,0.7031095826138064,1.0
3510000,0.8699828,7.0,0.47232488,0.55621386,149.07777777777778,0.0026823224,0.48840216,0.00019512016,0.16504005,0.0065075,0.015222716,0.049607098,0.9046370139685125,0.9046370139685125,0.4991984923488527,1.0
3540000,0.9203059,7.0,0.44625667,0.5505726,168.75956284153006,0.002638898,0.5216163,0.00019422844,0.1647428,0.0064778044,0.018937007,0.06552495,0.882610494466447,0.882610494466447,0.6318165412512273,1.0
3570000,1.0435086,7.0,0.33566377,0.5365737,267.302752293578,0.0026183561,0.46936473,0.0001933305,0.1644435,0.0064479043,0.021287689,0.069659285,0.8418318573550313,0.8418318573550313,0.9448746577053603,1.0
3600000,0.8826868,7.0,0.4654115,0.552371,141.91935483870967,0.0030459433,0.48721978,0.0001924451,0.16414835,0.006418421,0.017555915,0.043552827,0.9084905240880815,0.9084905240880815,0.6626466943833389,1.0
3630000,0.8597564,7.0,0.44288203,0.8083705,175.7287234042553,0.028097846,0.44410276,0.00019154935,0.16384976,0.006388591,0.03086519,0.05869403,0.8856148897729655,0.8856148897729655,1.219939618212904,1.0
3660000,0.8431018,7.0,0.45530692,0.54580873,145.9,0.002498705,0.5125177,0.00019066503,0.16355498,0.0063591436,0.018597625,0.046304427,0.9072646742214018,0.9072646742214018,0.5467215381859251,1.0
3690000,0.80059475,7.0,0.49424446,0.51973504,139.30941704035874,0.0028770661,0.48748893,0.00018977573,0.16325855,0.0063295304,0.01810651,0.039540075,0.9235307681142475,0.9235307681142475,0.5193028867548137,1.0
3720000,0.8085643,7.0,0.4783254,0.47880113,145.92079207920793,0.0025832667,0.5091044,0.00018884883,0.16294959,0.0062986645,0.021481173,0.047989104,0.9092437141954001,0.9092437141954001,0.5340496647410357,1.0
